lines	n_lines	observed_count	D_value
Ara+1|Ara+2|Ara+4|Ara-2|Ara-3|Ara-6	6	45	133.79207224418718
Ara+1|Ara+2|Ara+4|Ara-2|Ara-4|Ara-5	6	71	192.37603077441432
Ara+1|Ara+2|Ara+4|Ara-2|Ara-4|Ara-6	6	54	187.20833333333331
Ara+1|Ara+2|Ara+4|Ara-2|Ara-5|Ara-6	6	51	158.1354445869238
Ara+1|Ara+2|Ara+4|Ara-3|Ara-4|Ara-5	6	58	169.55616100664187
Ara+1|Ara+2|Ara+4|Ara-3|Ara-4|Ara-6	6	42	174.8771704358555
Ara+1|Ara+2|Ara+4|Ara-3|Ara-5|Ara-6	6	42	141.0802645455237
Ara+1|Ara+2|Ara+4|Ara-4|Ara-5|Ara-6	6	49	200.22485932816275
Ara+1|Ara+2|Ara+5|Ara-1|Ara-2|Ara-3	6	68	125.6997354704952
Ara+1|Ara+2|Ara+5|Ara-1|Ara-2|Ara-4	6	80	184.8649306475718
Ara+1|Ara+2|Ara+5|Ara-1|Ara-2|Ara-5	6	85	165.0017157582133
Ara+1|Ara+2|Ara+5|Ara-1|Ara-2|Ara-6	6	47	122.876446164161
Ara+1|Ara+2|Ara+5|Ara-1|Ara-3|Ara-4	6	62	157.41127088026843
Ara+1|Ara+2|Ara+5|Ara-1|Ara-3|Ara-5	6	69	157.51300976838223
Ara+1|Ara+2|Ara+5|Ara-1|Ara-3|Ara-6	6	41	110.2859256904234
Ara+1|Ara+2|Ara+5|Ara-1|Ara-4|Ara-5	6	81	221.48195017898803
Ara+1|Ara+2|Ara+5|Ara-1|Ara-4|Ara-6	6	49	162.0680532255052
Ara+1|Ara+2|Ara+5|Ara-1|Ara-5|Ara-6	6	47	153.31462251227737
Ara+1|Ara+2|Ara+5|Ara-2|Ara-3|Ara-4	6	71	154.42748065548406
Ara+1|Ara+2|Ara+5|Ara-2|Ara-3|Ara-5	6	74	141.80909693336812
Ara+1|Ara+2|Ara+5|Ara-2|Ara-3|Ara-6	6	46	116.8053139299222
Ara+1|Ara+2|Ara+5|Ara-2|Ara-4|Ara-5	6	85	201.858114892693
Ara+1|Ara+2|Ara+5|Ara-2|Ara-4|Ara-6	6	52	156.59940159616778
Ara+1|Ara+2|Ara+5|Ara-2|Ara-5|Ara-6	6	55	153.75612835548858
Ara+1|Ara+2|Ara+5|Ara-3|Ara-4|Ara-5	6	65	180.75679953608503
Ara+1|Ara+2|Ara+5|Ara-3|Ara-4|Ara-6	6	43	137.3902144629803
Ara+1|Ara+2|Ara+5|Ara-3|Ara-5|Ara-6	6	44	131.41911283537948
Ara+1|Ara+2|Ara+5|Ara-4|Ara-5|Ara-6	6	51	197.4933690353887
Ara+1|Ara+2|Ara-1|Ara-2|Ara-3|Ara-4	6	73	160.41447196840258
Ara+1|Ara+2|Ara-1|Ara-2|Ara-3|Ara-5	6	72	141.6779818674089
Ara+1|Ara+2|Ara-1|Ara-2|Ara-3|Ara-6	6	51	126.90352348399124
Ara+1|Ara+2|Ara-1|Ara-2|Ara-4|Ara-5	6	93	216.1414166600985
Ara+1|Ara+2|Ara-1|Ara-2|Ara-4|Ara-6	6	59	181.2727409851958
Ara+1|Ara+2|Ara-1|Ara-2|Ara-5|Ara-6	6	53	150.70156834566177
Ara+1|Ara+2|Ara-1|Ara-3|Ara-4|Ara-5	6	67	164.19381235961882
Ara+1|Ara+2|Ara-1|Ara-3|Ara-4|Ara-6	6	49	164.01841395138723
Ara+1|Ara+2|Ara-1|Ara-3|Ara-5|Ara-6	6	45	134.88658143080391
Ara+1|Ara+2|Ara-1|Ara-4|Ara-5|Ara-6	6	52	200.98015999059837
Ara+1|Ara+2|Ara-2|Ara-3|Ara-4|Ara-5	6	70	167.546304105235
Ara+1|Ara+2|Ara-2|Ara-3|Ara-4|Ara-6	6	52	151.40120369057115
Ara+1|Ara+2|Ara-2|Ara-3|Ara-5|Ara-6	6	49	138.86881641108673
Ara+1|Ara+2|Ara-2|Ara-4|Ara-5|Ara-6	6	58	176.21970082547043
Ara+1|Ara+2|Ara-3|Ara-4|Ara-5|Ara-6	6	48	192.28188989554025
Ara+1|Ara+3|Ara+4|Ara+5|Ara-1|Ara-2	6	56	121.64568591973308
Ara+1|Ara+3|Ara+4|Ara+5|Ara-1|Ara-3	6	48	110.99938839533274
Ara+1|Ara+3|Ara+4|Ara+5|Ara-1|Ara-4	6	59	165.14025088963396
Ara+1|Ara+3|Ara+4|Ara+5|Ara-1|Ara-5	6	58	159.6909900562276
Ara+1|Ara+3|Ara+4|Ara+5|Ara-1|Ara-6	6	43	135.6944858805051
Ara+1|Ara+3|Ara+4|Ara+5|Ara-2|Ara-3	6	53	115.89638351845188
Ara+1|Ara+3|Ara+4|Ara+5|Ara-2|Ara-4	6	58	149.75139150681383
Ara+1|Ara+3|Ara+4|Ara+5|Ara-2|Ara-5	6	60	137.073134990464
Ara+1|Ara+3|Ara+4|Ara+5|Ara-2|Ara-6	6	38	128.068948320697
Ara+1|Ara+3|Ara+4|Ara+5|Ara-3|Ara-4	6	53	155.85013228731214
Ara+1|Ara+3|Ara+4|Ara+5|Ara-3|Ara-5	6	52	136.73571465931795
Ara+1|Ara+3|Ara+4|Ara+5|Ara-3|Ara-6	6	32	102.52779873742176
Ara+1|Ara+3|Ara+4|Ara+5|Ara-4|Ara-5	6	60	203.0251556552097
Ara+1|Ara+3|Ara+4|Ara+5|Ara-4|Ara-6	6	40	168.21712676662702
Ara+1|Ara+3|Ara+4|Ara+5|Ara-5|Ara-6	6	38	153.56340793600083
Ara+1|Ara+3|Ara+4|Ara-1|Ara-2|Ara-3	6	58	127.254775890133
Ara+1|Ara+3|Ara+4|Ara-1|Ara-2|Ara-4	6	66	163.10313442410023
Ara+1|Ara+3|Ara+4|Ara-1|Ara-2|Ara-5	6	63	149.29930261631011
Ara+1|Ara+3|Ara+4|Ara-1|Ara-2|Ara-6	6	47	145.43270290680013
Ara+1|Ara+3|Ara+4|Ara-1|Ara-3|Ara-4	6	56	164.7959572417254
Ara+1|Ara+3|Ara+4|Ara-1|Ara-3|Ara-5	6	55	145.37870924287228
Ara+1|Ara+3|Ara+4|Ara-1|Ara-3|Ara-6	6	40	135.77655533497793
Ara+1|Ara+3|Ara+4|Ara-1|Ara-4|Ara-5	6	67	226.2964696488748
Ara+1|Ara+3|Ara+4|Ara-1|Ara-4|Ara-6	6	51	206.8762900699348
Ara+1|Ara+3|Ara+4|Ara-1|Ara-5|Ara-6	6	43	157.55348305117334
Ara+1|Ara+3|Ara+4|Ara-2|Ara-3|Ara-4	6	60	143.25837443056787
Ara+1|Ara+3|Ara+4|Ara-2|Ara-3|Ara-5	6	58	125.29889175235442
Ara+1|Ara+3|Ara+4|Ara-2|Ara-3|Ara-6	6	41	107.4622487546344
Ara+1|Ara+3|Ara+4|Ara-2|Ara-4|Ara-5	6	66	176.00663358556145
Ara+1|Ara+3|Ara+4|Ara-2|Ara-4|Ara-6	6	47	169.01426658329768
Ara+1|Ara+3|Ara+4|Ara-2|Ara-5|Ara-6	6	45	140.62499285792154
Ara+1|Ara+3|Ara+4|Ara-3|Ara-4|Ara-5	6	56	154.86511869880647
Ara+1|Ara+3|Ara+4|Ara-3|Ara-4|Ara-6	6	39	137.497017526246
Ara+1|Ara+3|Ara+4|Ara-3|Ara-5|Ara-6	6	38	124.4367035423262
Ara+1|Ara+3|Ara+4|Ara-4|Ara-5|Ara-6	6	44	205.6077824988384
Ara+1|Ara+3|Ara+5|Ara-1|Ara-2|Ara-3	6	60	108.8488270118254
Ara+1|Ara+3|Ara+5|Ara-1|Ara-2|Ara-4	6	62	142.46563948260493
Ara+1|Ara+3|Ara+5|Ara-1|Ara-2|Ara-5	6	66	126.07138638590264
Ara+1|Ara+3|Ara+5|Ara-1|Ara-2|Ara-6	6	45	110.40912290371084
Ara+1|Ara+3|Ara+5|Ara-1|Ara-3|Ara-4	6	53	130.62283437703454
Ara+1|Ara+3|Ara+5|Ara-1|Ara-3|Ara-5	6	56	126.78465714951398
Ara+1|Ara+3|Ara+5|Ara-1|Ara-3|Ara-6	6	39	113.74793223728597
Ara+1|Ara+3|Ara+5|Ara-1|Ara-4|Ara-5	6	61	172.8171666256562
Ara+1|Ara+3|Ara+5|Ara-1|Ara-4|Ara-6	6	46	181.7143201324866
Ara+1|Ara+3|Ara+5|Ara-1|Ara-5|Ara-6	6	42	139.5083956188569
Ara+1|Ara+3|Ara+5|Ara-2|Ara-3|Ara-4	6	61	130.6381762704961
Ara+1|Ara+3|Ara+5|Ara-2|Ara-3|Ara-5	6	60	113.802787733444
Ara+1|Ara+3|Ara+5|Ara-2|Ara-3|Ara-6	6	42	99.59039072559148
Ara+1|Ara+3|Ara+5|Ara-2|Ara-4|Ara-5	6	63	140.48255469661365
Ara+1|Ara+3|Ara+5|Ara-2|Ara-4|Ara-6	6	43	124.7941468365297
Ara+1|Ara+3|Ara+5|Ara-2|Ara-5|Ara-6	6	46	119.85703004110032
Ara+1|Ara+3|Ara+5|Ara-3|Ara-4|Ara-5	6	53	145.60595791203926
Ara+1|Ara+3|Ara+5|Ara-3|Ara-4|Ara-6	6	37	126.29076608576656
Ara+1|Ara+3|Ara+5|Ara-3|Ara-5|Ara-6	6	38	123.89578784049738
Ara+1|Ara+3|Ara+5|Ara-4|Ara-5|Ara-6	6	40	150.11142570491944
Ara+1|Ara+3|Ara-1|Ara-2|Ara-3|Ara-4	6	66	147.06977206566972
Ara+1|Ara+3|Ara-1|Ara-2|Ara-3|Ara-5	6	63	127.75463995434032
Ara+1|Ara+3|Ara-1|Ara-2|Ara-3|Ara-6	6	51	127.74030631944588
Ara+1|Ara+3|Ara-1|Ara-2|Ara-4|Ara-5	6	78	174.96828154093498
Ara+1|Ara+3|Ara-1|Ara-2|Ara-4|Ara-6	6	56	176.80923512759907
Ara+1|Ara+3|Ara-1|Ara-2|Ara-5|Ara-6	6	49	129.5959477465796
Ara+1|Ara+3|Ara-1|Ara-3|Ara-4|Ara-5	6	56	143.35010145527932
Ara+1|Ara+3|Ara-1|Ara-3|Ara-4|Ara-6	6	46	163.08427948161355
Ara+1|Ara+3|Ara-1|Ara-3|Ara-5|Ara-6	6	41	130.40134859324328
Ara+1|Ara+3|Ara-1|Ara-4|Ara-5|Ara-6	6	47	172.23557074581254
Ara+1|Ara+3|Ara-2|Ara-3|Ara-4|Ara-5	6	60	128.40668557365512
Ara+1|Ara+3|Ara-2|Ara-3|Ara-4|Ara-6	6	48	133.74712985972852
Ara+1|Ara+3|Ara-2|Ara-3|Ara-5|Ara-6	6	46	118.53816232291608
Ara+1|Ara+3|Ara-2|Ara-4|Ara-5|Ara-6	6	49	155.2574765141781
Ara+1|Ara+3|Ara-3|Ara-4|Ara-5|Ara-6	6	41	150.78621125823406
Ara+1|Ara+4|Ara+5|Ara-1|Ara-2|Ara-3	6	50	116.98699829249054
Ara+1|Ara+4|Ara+5|Ara-1|Ara-2|Ara-4	6	58	146.28522960936635
Ara+1|Ara+4|Ara+5|Ara-1|Ara-2|Ara-5	6	58	152.5561143653596
Ara+1|Ara+4|Ara+5|Ara-1|Ara-2|Ara-6	6	41	139.9760006736642
Ara+1|Ara+4|Ara+5|Ara-1|Ara-3|Ara-4	6	48	143.16267143187247
Ara+1|Ara+4|Ara+5|Ara-1|Ara-3|Ara-5	6	51	130.23060507686995
Ara+1|Ara+4|Ara+5|Ara-1|Ara-3|Ara-6	6	34	125.97715119469744
Ara+1|Ara+4|Ara+5|Ara-1|Ara-4|Ara-5	6	57	165.32986410676807
Ara+1|Ara+4|Ara+5|Ara-1|Ara-4|Ara-6	6	42	159.90474377285193
Ara+1|Ara+4|Ara+5|Ara-1|Ara-5|Ara-6	6	39	147.47721003311668
Ara+1|Ara+4|Ara+5|Ara-2|Ara-3|Ara-4	6	62	145.58811344921455
Ara+1|Ara+4|Ara+5|Ara-2|Ara-3|Ara-5	6	68	155.62260107368846
Ara+1|Ara+4|Ara+5|Ara-2|Ara-3|Ara-6	6	41	118.52060089229664
Ara+1|Ara+4|Ara+5|Ara-2|Ara-4|Ara-5	6	67	184.32743015464496
Ara+1|Ara+4|Ara+5|Ara-2|Ara-4|Ara-6	6	45	169.8654116638594
Ara+1|Ara+4|Ara+5|Ara-2|Ara-5|Ara-6	6	46	145.77814983246736
Ara+1|Ara+4|Ara+5|Ara-3|Ara-4|Ara-5	6	58	188.4476678950493
Ara+1|Ara+4|Ara+5|Ara-3|Ara-4|Ara-6	6	37	137.40584420294616
Ara+1|Ara+4|Ara+5|Ara-3|Ara-5|Ara-6	6	38	140.29111297179304
Ara+1|Ara+4|Ara+5|Ara-4|Ara-5|Ara-6	6	42	173.20760947668043
Ara+1|Ara+4|Ara-1|Ara-2|Ara-3|Ara-4	6	54	134.67430503184391
Ara+1|Ara+4|Ara-1|Ara-2|Ara-3|Ara-5	6	54	127.96555960726428
Ara+1|Ara+4|Ara-1|Ara-2|Ara-3|Ara-6	6	41	117.93215863153073
Ara+1|Ara+4|Ara-1|Ara-2|Ara-4|Ara-5	6	62	193.2516676579592
Ara+1|Ara+4|Ara-1|Ara-2|Ara-4|Ara-6	6	51	182.4282651444398
Ara+1|Ara+4|Ara-1|Ara-2|Ara-5|Ara-6	6	44	136.40590927954025
Ara+1|Ara+4|Ara-1|Ara-3|Ara-4|Ara-5	6	52	163.14657577341535
Ara+1|Ara+4|Ara-1|Ara-3|Ara-4|Ara-6	6	38	162.32326572191138
Ara+1|Ara+4|Ara-1|Ara-3|Ara-5|Ara-6	6	38	154.3756706288889
Ara+1|Ara+4|Ara-1|Ara-4|Ara-5|Ara-6	6	43	196.67194446680892
Ara+1|Ara+4|Ara-2|Ara-3|Ara-4|Ara-5	6	65	165.46532826123928
Ara+1|Ara+4|Ara-2|Ara-3|Ara-4|Ara-6	6	45	149.78323603645646
Ara+1|Ara+4|Ara-2|Ara-3|Ara-5|Ara-6	6	44	147.71616694012926
Ara+1|Ara+4|Ara-2|Ara-4|Ara-5|Ara-6	6	50	182.5353265081552
Ara+1|Ara+4|Ara-3|Ara-4|Ara-5|Ara-6	6	41	168.1460988602443
Ara+1|Ara+5|Ara-1|Ara-2|Ara-3|Ara-4	6	64	128.34202599447534
Ara+1|Ara+5|Ara-1|Ara-2|Ara-3|Ara-5	6	69	136.99799226626334
Ara+1|Ara+5|Ara-1|Ara-2|Ara-3|Ara-6	6	46	117.6252668654372
Ara+1|Ara+5|Ara-1|Ara-2|Ara-4|Ara-5	6	76	177.54078559573787
Ara+1|Ara+5|Ara-1|Ara-2|Ara-4|Ara-6	6	49	166.08547491900163
Ara+1|Ara+5|Ara-1|Ara-2|Ara-5|Ara-6	6	48	145.1345934358198
Ara+1|Ara+5|Ara-1|Ara-3|Ara-4|Ara-5	6	61	159.9848567140543
Ara+1|Ara+5|Ara-1|Ara-3|Ara-4|Ara-6	6	42	145.40602194212724
Ara+1|Ara+5|Ara-1|Ara-3|Ara-5|Ara-6	6	42	124.6011297777525
Ara+1|Ara+5|Ara-1|Ara-4|Ara-5|Ara-6	6	45	153.35962596501534
Ara+1|Ara+5|Ara-2|Ara-3|Ara-4|Ara-5	6	72	164.6154814412602
Ara+1|Ara+5|Ara-2|Ara-3|Ara-4|Ara-6	6	48	147.39869754163738
Ara+1|Ara+5|Ara-2|Ara-3|Ara-5|Ara-6	6	50	117.52830188679246
Ara+1|Ara+5|Ara-2|Ara-4|Ara-5|Ara-6	6	52	170.80678883614777
Ara+1|Ara+5|Ara-3|Ara-4|Ara-5|Ara-6	6	43	157.55348305117334
Ara+1|Ara-1|Ara-2|Ara-3|Ara-4|Ara-5	6	65	147.13858090806949
Ara+1|Ara-1|Ara-2|Ara-3|Ara-4|Ara-6	6	51	160.64848773337508
Ara+1|Ara-1|Ara-2|Ara-3|Ara-5|Ara-6	6	48	130.46739939882087
Ara+1|Ara-1|Ara-2|Ara-4|Ara-5|Ara-6	6	52	184.3941291460084
Ara+1|Ara-1|Ara-3|Ara-4|Ara-5|Ara-6	6	44	194.04272526031585
Ara+1|Ara-2|Ara-3|Ara-4|Ara-5|Ara-6	6	49	146.91165550715337
Ara+2|Ara+3|Ara+4|Ara+5|Ara-1|Ara-2	6	61	136.53605748313328
Ara+2|Ara+3|Ara+4|Ara+5|Ara-1|Ara-3	6	53	126.07284673481594
Ara+2|Ara+3|Ara+4|Ara+5|Ara-1|Ara-4	6	66	173.54563841195508
Ara+2|Ara+3|Ara+4|Ara+5|Ara-1|Ara-5	6	60	165.54292421945516
Ara+2|Ara+3|Ara+4|Ara+5|Ara-1|Ara-6	6	49	158.8462134073142
Ara+2|Ara+3|Ara+4|Ara+5|Ara-2|Ara-3	6	67	138.89970147566635
Ara+2|Ara+3|Ara+4|Ara+5|Ara-2|Ara-4	6	65	155.22778566847268
Ara+2|Ara+3|Ara+4|Ara+5|Ara-2|Ara-5	6	66	138.93504383686545
Ara+2|Ara+3|Ara+4|Ara+5|Ara-2|Ara-6	6	48	131.7248766369471
Ara+2|Ara+3|Ara+4|Ara+5|Ara-3|Ara-4	6	61	177.89029724454292
Ara+2|Ara+3|Ara+4|Ara+5|Ara-3|Ara-5	6	58	146.8543279066798
Ara+2|Ara+3|Ara+4|Ara+5|Ara-3|Ara-6	6	44	142.94221602682325
Ara+2|Ara+3|Ara+4|Ara+5|Ara-4|Ara-5	6	64	185.30716491756604
Ara+2|Ara+3|Ara+4|Ara+5|Ara-4|Ara-6	6	48	190.00495992652807
Ara+2|Ara+3|Ara+4|Ara+5|Ara-5|Ara-6	6	43	159.39678099933917
Ara+2|Ara+3|Ara+4|Ara-1|Ara-2|Ara-3	6	67	143.53391937903115
Ara+2|Ara+3|Ara+4|Ara-1|Ara-2|Ara-4	6	74	183.97819089959253
Ara+2|Ara+3|Ara+4|Ara-1|Ara-2|Ara-5	6	64	150.24035130065838
Ara+2|Ara+3|Ara+4|Ara-1|Ara-2|Ara-6	6	54	175.05673721185957
Ara+2|Ara+3|Ara+4|Ara-1|Ara-3|Ara-4	6	63	166.5786668429995
Ara+2|Ara+3|Ara+4|Ara-1|Ara-3|Ara-5	6	56	142.82675300152766
Ara+2|Ara+3|Ara+4|Ara-1|Ara-3|Ara-6	6	47	150.1397670746927
Ara+2|Ara+3|Ara+4|Ara-1|Ara-4|Ara-5	6	69	229.71524044376488
Ara+2|Ara+3|Ara+4|Ara-1|Ara-4|Ara-6	6	61	274.50712315370373
Ara+2|Ara+3|Ara+4|Ara-1|Ara-5|Ara-6	6	45	173.10241950111742
Ara+2|Ara+3|Ara+4|Ara-2|Ara-3|Ara-4	6	71	175.38411728532716
Ara+2|Ara+3|Ara+4|Ara-2|Ara-3|Ara-5	6	67	143.06267706000665
Ara+2|Ara+3|Ara+4|Ara-2|Ara-3|Ara-6	6	54	152.7623838182214
Ara+2|Ara+3|Ara+4|Ara-2|Ara-4|Ara-5	6	71	163.50818788467592
Ara+2|Ara+3|Ara+4|Ara-2|Ara-4|Ara-6	6	56	182.3662570649568
Ara+2|Ara+3|Ara+4|Ara-2|Ara-5|Ara-6	6	50	151.55763631688325
Ara+2|Ara+3|Ara+4|Ara-3|Ara-4|Ara-5	6	61	171.98930685272518
Ara+2|Ara+3|Ara+4|Ara-3|Ara-4|Ara-6	6	50	204.70545754866308
Ara+2|Ara+3|Ara+4|Ara-3|Ara-5|Ara-6	6	44	148.10475415226497
Ara+2|Ara+3|Ara+4|Ara-4|Ara-5|Ara-6	6	48	209.0782829872344
Ara+2|Ara+3|Ara+5|Ara-1|Ara-2|Ara-3	6	64	114.1770512982388
Ara+2|Ara+3|Ara+5|Ara-1|Ara-2|Ara-4	6	67	140.69357357627368
Ara+2|Ara+3|Ara+5|Ara-1|Ara-2|Ara-5	6	63	123.80367410751474
Ara+2|Ara+3|Ara+5|Ara-1|Ara-2|Ara-6	6	47	122.28053113144982
Ara+2|Ara+3|Ara+5|Ara-1|Ara-3|Ara-4	6	58	136.9142489396885
Ara+2|Ara+3|Ara+5|Ara-1|Ara-3|Ara-5	6	56	118.47832062121424
Ara+2|Ara+3|Ara+5|Ara-1|Ara-3|Ara-6	6	43	121.45444646103324
Ara+2|Ara+3|Ara+5|Ara-1|Ara-4|Ara-5	6	61	151.36678488087736
Ara+2|Ara+3|Ara+5|Ara-1|Ara-4|Ara-6	6	50	177.20509493039788
Ara+2|Ara+3|Ara+5|Ara-1|Ara-5|Ara-6	6	43	147.97997784463297
Ara+2|Ara+3|Ara+5|Ara-2|Ara-3|Ara-4	6	67	145.08844230968168
Ara+2|Ara+3|Ara+5|Ara-2|Ara-3|Ara-5	6	63	122.4059708034091
Ara+2|Ara+3|Ara+5|Ara-2|Ara-3|Ara-6	6	47	117.45938097799124
Ara+2|Ara+3|Ara+5|Ara-2|Ara-4|Ara-5	6	63	156.55082811563955
Ara+2|Ara+3|Ara+5|Ara-2|Ara-4|Ara-6	6	47	147.72859910689328
Ara+2|Ara+3|Ara+5|Ara-2|Ara-5|Ara-6	6	47	121.03367676870116
Ara+2|Ara+3|Ara+5|Ara-3|Ara-4|Ara-5	6	53	143.80061107700516
Ara+2|Ara+3|Ara+5|Ara-3|Ara-4|Ara-6	6	42	135.26541976735888
Ara+2|Ara+3|Ara+5|Ara-3|Ara-5|Ara-6	6	42	126.41738336427652
Ara+2|Ara+3|Ara+5|Ara-4|Ara-5|Ara-6	6	41	140.66190426355362
Ara+2|Ara+3|Ara-1|Ara-2|Ara-3|Ara-4	6	78	163.2654240340627
Ara+2|Ara+3|Ara-1|Ara-2|Ara-3|Ara-5	6	63	119.04979881547726
Ara+2|Ara+3|Ara-1|Ara-2|Ara-3|Ara-6	6	58	138.00772061394724
Ara+2|Ara+3|Ara-1|Ara-2|Ara-4|Ara-5	6	77	184.6901533553963
Ara+2|Ara+3|Ara-1|Ara-2|Ara-4|Ara-6	6	62	173.39081677153814
Ara+2|Ara+3|Ara-1|Ara-2|Ara-5|Ara-6	6	47	124.4969782915956
Ara+2|Ara+3|Ara-1|Ara-3|Ara-4|Ara-5	6	56	134.9716705128474
Ara+2|Ara+3|Ara-1|Ara-3|Ara-4|Ara-6	6	55	171.5911306094079
Ara+2|Ara+3|Ara-1|Ara-3|Ara-5|Ara-6	6	44	120.9297316626478
Ara+2|Ara+3|Ara-1|Ara-4|Ara-5|Ara-6	6	47	173.2328395399083
Ara+2|Ara+3|Ara-2|Ara-3|Ara-4|Ara-5	6	64	150.39573324004832
Ara+2|Ara+3|Ara-2|Ara-3|Ara-4|Ara-6	6	58	157.74465949996818
Ara+2|Ara+3|Ara-2|Ara-3|Ara-5|Ara-6	6	48	120.17075791362277
Ara+2|Ara+3|Ara-2|Ara-4|Ara-5|Ara-6	6	51	161.27972309714715
Ara+2|Ara+3|Ara-3|Ara-4|Ara-5|Ara-6	6	44	146.16560098337573
Ara+2|Ara+4|Ara+5|Ara-1|Ara-2|Ara-3	6	58	115.8330033962185
Ara+2|Ara+4|Ara+5|Ara-1|Ara-2|Ara-4	6	65	166.50548484918227
Ara+2|Ara+4|Ara+5|Ara-1|Ara-2|Ara-5	6	59	135.82805890041166
Ara+2|Ara+4|Ara+5|Ara-1|Ara-2|Ara-6	6	49	141.34016937254913
Ara+2|Ara+4|Ara+5|Ara-1|Ara-3|Ara-4	6	55	163.04286811294585
Ara+2|Ara+4|Ara+5|Ara-1|Ara-3|Ara-5	6	53	148.88237864722765
Ara+2|Ara+4|Ara+5|Ara-1|Ara-3|Ara-6	6	43	135.38779986270913
Ara+2|Ara+4|Ara+5|Ara-1|Ara-4|Ara-5	6	60	207.423205662525
Ara+2|Ara+4|Ara+5|Ara-1|Ara-4|Ara-6	6	50	198.52263817313863
Ara+2|Ara+4|Ara+5|Ara-1|Ara-5|Ara-6	6	43	172.81060215899709
Ara+2|Ara+4|Ara+5|Ara-2|Ara-3|Ara-4	6	66	157.63358674549946
Ara+2|Ara+4|Ara+5|Ara-2|Ara-3|Ara-5	6	69	151.08177205059368
Ara+2|Ara+4|Ara+5|Ara-2|Ara-3|Ara-6	6	55	166.16936265840425
Ara+2|Ara+4|Ara+5|Ara-2|Ara-4|Ara-5	6	72	196.68183324416063
Ara+2|Ara+4|Ara+5|Ara-2|Ara-4|Ara-6	6	57	212.22228949154672
Ara+2|Ara+4|Ara+5|Ara-2|Ara-5|Ara-6	6	57	188.57629116388392
Ara+2|Ara+4|Ara+5|Ara-3|Ara-4|Ara-5	6	57	170.99983308763876
Ara+2|Ara+4|Ara+5|Ara-3|Ara-4|Ara-6	6	49	199.13403586130264
Ara+2|Ara+4|Ara+5|Ara-3|Ara-5|Ara-6	6	48	165.2202297080709
Ara+2|Ara+4|Ara+5|Ara-4|Ara-5|Ara-6	6	51	226.50706113507
Ara+2|Ara+4|Ara-1|Ara-2|Ara-3|Ara-4	6	65	164.61527152998212
Ara+2|Ara+4|Ara-1|Ara-2|Ara-3|Ara-5	6	56	124.64404796743436
Ara+2|Ara+4|Ara-1|Ara-2|Ara-3|Ara-6	6	54	157.94996589302517
Ara+2|Ara+4|Ara-1|Ara-2|Ara-4|Ara-5	6	63	178.82158193917073
Ara+2|Ara+4|Ara-1|Ara-2|Ara-4|Ara-6	6	60	225.1977711923957
Ara+2|Ara+4|Ara-1|Ara-2|Ara-5|Ara-6	6	46	154.54469139659489
Ara+2|Ara+4|Ara-1|Ara-3|Ara-4|Ara-5	6	54	171.8252185601635
Ara+2|Ara+4|Ara-1|Ara-3|Ara-4|Ara-6	6	52	190.94770555780835
Ara+2|Ara+4|Ara-1|Ara-3|Ara-5|Ara-6	6	42	143.3973093206386
Ara+2|Ara+4|Ara-1|Ara-4|Ara-5|Ara-6	6	46	234.5386428714893
Ara+2|Ara+4|Ara-2|Ara-3|Ara-4|Ara-5	6	66	171.52999769021434
Ara+2|Ara+4|Ara-2|Ara-3|Ara-4|Ara-6	6	62	205.5439327824175
Ara+2|Ara+4|Ara-2|Ara-3|Ara-5|Ara-6	6	55	170.2885537266601
Ara+2|Ara+4|Ara-2|Ara-4|Ara-5|Ara-6	6	58	223.63628457706432
Ara+2|Ara+4|Ara-3|Ara-4|Ara-5|Ara-6	6	50	228.28378173981127
Ara+2|Ara+5|Ara-1|Ara-2|Ara-3|Ara-4	6	72	154.71371897177525
Ara+2|Ara+5|Ara-1|Ara-2|Ara-3|Ara-5	6	68	135.91562813383342
Ara+2|Ara+5|Ara-1|Ara-2|Ara-3|Ara-6	6	53	137.51762699886618
Ara+2|Ara+5|Ara-1|Ara-2|Ara-4|Ara-5	6	76	174.25329896440965
Ara+2|Ara+5|Ara-1|Ara-2|Ara-4|Ara-6	6	55	173.2928574623217
Ara+2|Ara+5|Ara-1|Ara-2|Ara-5|Ara-6	6	48	138.361863308201
Ara+2|Ara+5|Ara-1|Ara-3|Ara-4|Ara-5	6	62	159.27495639353566
Ara+2|Ara+5|Ara-1|Ara-3|Ara-4|Ara-6	6	53	172.92717896013068
Ara+2|Ara+5|Ara-1|Ara-3|Ara-5|Ara-6	6	46	137.4508415766495
Ara+2|Ara+5|Ara-1|Ara-4|Ara-5|Ara-6	6	48	169.64383672311382
Ara+2|Ara+5|Ara-2|Ara-3|Ara-4|Ara-5	6	68	145.405709620372
Ara+2|Ara+5|Ara-2|Ara-3|Ara-4|Ara-6	6	55	152.14515936639083
Ara+2|Ara+5|Ara-2|Ara-3|Ara-5|Ara-6	6	54	133.91544089009528
Ara+2|Ara+5|Ara-2|Ara-4|Ara-5|Ara-6	6	57	185.5873367837043
Ara+2|Ara+5|Ara-3|Ara-4|Ara-5|Ara-6	6	48	163.9251612024851
Ara+2|Ara-1|Ara-2|Ara-3|Ara-4|Ara-5	6	66	145.0417074642346
Ara+2|Ara-1|Ara-2|Ara-3|Ara-4|Ara-6	6	64	184.84823525715765
