Strain Combination	Observed Ratio (%)	Simulated Mean (%)	Simulated Std Dev (%)
ALE2 at 42C, ALE4 at 42C, ALE5 at 42C, ALE6 at 42C, ALE10 at 42C	17.32	0.03	0.07
ALE2 at 42C, ALE4 at 42C, ALE5 at 42C, ALE7 at 42C, ALE8 at 42C	16.46	0.02	0.07
ALE2 at 42C, ALE4 at 42C, ALE5 at 42C, ALE7 at 42C, ALE9 at 42C	23.84	0.02	0.07
ALE2 at 42C, ALE4 at 42C, ALE5 at 42C, ALE7 at 42C, ALE10 at 42C	23.71	0.02	0.07
ALE2 at 42C, ALE4 at 42C, ALE5 at 42C, ALE8 at 42C, ALE9 at 42C	19.91	0.01	0.05
ALE2 at 42C, ALE4 at 42C, ALE5 at 42C, ALE8 at 42C, ALE10 at 42C	20.45	0.02	0.06
ALE2 at 42C, ALE4 at 42C, ALE5 at 42C, ALE9 at 42C, ALE10 at 42C	28.04	0.01	0.06
ALE2 at 42C, ALE4 at 42C, ALE6 at 42C, ALE7 at 42C, ALE8 at 42C	13.59	0.05	0.09
ALE2 at 42C, ALE4 at 42C, ALE6 at 42C, ALE7 at 42C, ALE9 at 42C	13.41	0.04	0.08
ALE2 at 42C, ALE4 at 42C, ALE6 at 42C, ALE7 at 42C, ALE10 at 42C	14.79	0.05	0.09
ALE2 at 42C, ALE4 at 42C, ALE6 at 42C, ALE8 at 42C, ALE9 at 42C	14.42	0.03	0.07
ALE2 at 42C, ALE4 at 42C, ALE6 at 42C, ALE8 at 42C, ALE10 at 42C	17.60	0.03	0.07
ALE2 at 42C, ALE4 at 42C, ALE6 at 42C, ALE9 at 42C, ALE10 at 42C	16.78	0.03	0.07
ALE2 at 42C, ALE4 at 42C, ALE7 at 42C, ALE8 at 42C, ALE9 at 42C	14.20	0.03	0.07
ALE2 at 42C, ALE4 at 42C, ALE7 at 42C, ALE8 at 42C, ALE10 at 42C	17.15	0.03	0.08
ALE2 at 42C, ALE4 at 42C, ALE7 at 42C, ALE9 at 42C, ALE10 at 42C	21.33	0.03	0.07
ALE2 at 42C, ALE4 at 42C, ALE8 at 42C, ALE9 at 42C, ALE10 at 42C	18.49	0.02	0.07
ALE2 at 42C, ALE5 at 42C, ALE6 at 42C, ALE7 at 42C, ALE8 at 42C	12.65	0.04	0.08
ALE2 at 42C, ALE5 at 42C, ALE6 at 42C, ALE7 at 42C, ALE9 at 42C	15.57	0.03	0.07
ALE2 at 42C, ALE5 at 42C, ALE6 at 42C, ALE7 at 42C, ALE10 at 42C	14.27	0.03	0.08
ALE2 at 42C, ALE5 at 42C, ALE6 at 42C, ALE8 at 42C, ALE9 at 42C	15.03	0.02	0.07
ALE2 at 42C, ALE5 at 42C, ALE6 at 42C, ALE8 at 42C, ALE10 at 42C	15.58	0.03	0.07
ALE2 at 42C, ALE5 at 42C, ALE6 at 42C, ALE9 at 42C, ALE10 at 42C	17.31	0.02	0.07
ALE2 at 42C, ALE5 at 42C, ALE7 at 42C, ALE8 at 42C, ALE9 at 42C	16.02	0.02	0.06
ALE2 at 42C, ALE5 at 42C, ALE7 at 42C, ALE8 at 42C, ALE10 at 42C	16.12	0.03	0.07
ALE2 at 42C, ALE5 at 42C, ALE7 at 42C, ALE9 at 42C, ALE10 at 42C	25.14	0.02	0.06
ALE2 at 42C, ALE5 at 42C, ALE8 at 42C, ALE9 at 42C, ALE10 at 42C	19.19	0.01	0.06
ALE2 at 42C, ALE6 at 42C, ALE7 at 42C, ALE8 at 42C, ALE9 at 42C	11.90	0.04	0.08
ALE2 at 42C, ALE6 at 42C, ALE7 at 42C, ALE8 at 42C, ALE10 at 42C	13.51	0.05	0.09
ALE2 at 42C, ALE6 at 42C, ALE7 at 42C, ALE9 at 42C, ALE10 at 42C	13.85	0.04	0.09
ALE2 at 42C, ALE6 at 42C, ALE8 at 42C, ALE9 at 42C, ALE10 at 42C	14.70	0.03	0.07
ALE2 at 42C, ALE7 at 42C, ALE8 at 42C, ALE9 at 42C, ALE10 at 42C	14.48	0.03	0.07
ALE3 at 42C, ALE4 at 42C, ALE5 at 42C, ALE6 at 42C, ALE7 at 42C	15.98	0.03	0.07
ALE3 at 42C, ALE4 at 42C, ALE5 at 42C, ALE6 at 42C, ALE8 at 42C	16.32	0.02	0.06
ALE3 at 42C, ALE4 at 42C, ALE5 at 42C, ALE6 at 42C, ALE9 at 42C	18.57	0.02	0.06
ALE3 at 42C, ALE4 at 42C, ALE5 at 42C, ALE6 at 42C, ALE10 at 42C	18.33	0.02	0.06
ALE3 at 42C, ALE4 at 42C, ALE5 at 42C, ALE7 at 42C, ALE8 at 42C	17.26	0.03	0.07
ALE3 at 42C, ALE4 at 42C, ALE5 at 42C, ALE7 at 42C, ALE9 at 42C	25.19	0.02	0.06
ALE3 at 42C, ALE4 at 42C, ALE5 at 42C, ALE7 at 42C, ALE10 at 42C	24.78	0.02	0.07
ALE3 at 42C, ALE4 at 42C, ALE5 at 42C, ALE8 at 42C, ALE9 at 42C	20.68	0.01	0.06
ALE3 at 42C, ALE4 at 42C, ALE5 at 42C, ALE8 at 42C, ALE10 at 42C	20.73	0.02	0.06
ALE3 at 42C, ALE4 at 42C, ALE5 at 42C, ALE9 at 42C, ALE10 at 42C	28.91	0.01	0.06
ALE3 at 42C, ALE4 at 42C, ALE6 at 42C, ALE7 at 42C, ALE8 at 42C	14.25	0.05	0.09
ALE3 at 42C, ALE4 at 42C, ALE6 at 42C, ALE7 at 42C, ALE9 at 42C	15.69	0.04	0.08
ALE3 at 42C, ALE4 at 42C, ALE6 at 42C, ALE7 at 42C, ALE10 at 42C	16.13	0.05	0.09
ALE3 at 42C, ALE4 at 42C, ALE6 at 42C, ALE8 at 42C, ALE9 at 42C	15.59	0.02	0.07
ALE3 at 42C, ALE4 at 42C, ALE6 at 42C, ALE8 at 42C, ALE10 at 42C	16.85	0.03	0.08
ALE3 at 42C, ALE4 at 42C, ALE6 at 42C, ALE9 at 42C, ALE10 at 42C	18.56	0.03	0.07
ALE3 at 42C, ALE4 at 42C, ALE7 at 42C, ALE8 at 42C, ALE9 at 42C	16.14	0.03	0.07
ALE3 at 42C, ALE4 at 42C, ALE7 at 42C, ALE8 at 42C, ALE10 at 42C	17.16	0.03	0.08
ALE3 at 42C, ALE4 at 42C, ALE7 at 42C, ALE9 at 42C, ALE10 at 42C	22.94	0.03	0.07
ALE3 at 42C, ALE4 at 42C, ALE8 at 42C, ALE9 at 42C, ALE10 at 42C	19.83	0.02	0.06
ALE3 at 42C, ALE5 at 42C, ALE6 at 42C, ALE7 at 42C, ALE8 at 42C	14.22	0.03	0.08
ALE3 at 42C, ALE5 at 42C, ALE6 at 42C, ALE7 at 42C, ALE9 at 42C	17.62	0.02	0.07
ALE3 at 42C, ALE5 at 42C, ALE6 at 42C, ALE7 at 42C, ALE10 at 42C	16.03	0.04	0.08
ALE3 at 42C, ALE5 at 42C, ALE6 at 42C, ALE8 at 42C, ALE9 at 42C	16.07	0.02	0.06
ALE3 at 42C, ALE5 at 42C, ALE6 at 42C, ALE8 at 42C, ALE10 at 42C	15.97	0.03	0.07
ALE3 at 42C, ALE5 at 42C, ALE6 at 42C, ALE9 at 42C, ALE10 at 42C	18.57	0.02	0.06
ALE3 at 42C, ALE5 at 42C, ALE7 at 42C, ALE8 at 42C, ALE9 at 42C	17.46	0.02	0.06
ALE3 at 42C, ALE5 at 42C, ALE7 at 42C, ALE8 at 42C, ALE10 at 42C	17.09	0.02	0.07
ALE3 at 42C, ALE5 at 42C, ALE7 at 42C, ALE9 at 42C, ALE10 at 42C	24.84	0.02	0.07
ALE3 at 42C, ALE5 at 42C, ALE8 at 42C, ALE9 at 42C, ALE10 at 42C	20.16	0.02	0.06
ALE3 at 42C, ALE6 at 42C, ALE7 at 42C, ALE8 at 42C, ALE9 at 42C	13.97	0.04	0.08
ALE3 at 42C, ALE6 at 42C, ALE7 at 42C, ALE8 at 42C, ALE10 at 42C	14.16	0.05	0.09
ALE3 at 42C, ALE6 at 42C, ALE7 at 42C, ALE9 at 42C, ALE10 at 42C	16.10	0.03	0.08
ALE3 at 42C, ALE6 at 42C, ALE8 at 42C, ALE9 at 42C, ALE10 at 42C	15.66	0.03	0.07
ALE3 at 42C, ALE7 at 42C, ALE8 at 42C, ALE9 at 42C, ALE10 at 42C	15.99	0.03	0.08
ALE4 at 42C, ALE5 at 42C, ALE6 at 42C, ALE7 at 42C, ALE8 at 42C	14.09	0.04	0.09
ALE4 at 42C, ALE5 at 42C, ALE6 at 42C, ALE7 at 42C, ALE9 at 42C	14.82	0.03	0.08
ALE4 at 42C, ALE5 at 42C, ALE6 at 42C, ALE7 at 42C, ALE10 at 42C	15.99	0.04	0.09
ALE4 at 42C, ALE5 at 42C, ALE6 at 42C, ALE8 at 42C, ALE9 at 42C	15.22	0.02	0.07
ALE4 at 42C, ALE5 at 42C, ALE6 at 42C, ALE8 at 42C, ALE10 at 42C	17.06	0.03	0.08
ALE4 at 42C, ALE5 at 42C, ALE6 at 42C, ALE9 at 42C, ALE10 at 42C	17.21	0.03	0.07
ALE4 at 42C, ALE5 at 42C, ALE7 at 42C, ALE8 at 42C, ALE9 at 42C	15.77	0.02	0.07
ALE4 at 42C, ALE5 at 42C, ALE7 at 42C, ALE8 at 42C, ALE10 at 42C	17.74	0.03	0.08
ALE4 at 42C, ALE5 at 42C, ALE7 at 42C, ALE9 at 42C, ALE10 at 42C	23.17	0.03	0.07
ALE4 at 42C, ALE5 at 42C, ALE8 at 42C, ALE9 at 42C, ALE10 at 42C	19.21	0.02	0.07
ALE4 at 42C, ALE6 at 42C, ALE7 at 42C, ALE8 at 42C, ALE9 at 42C	13.18	0.05	0.09
ALE4 at 42C, ALE6 at 42C, ALE7 at 42C, ALE8 at 42C, ALE10 at 42C	22.43	0.06	0.10
ALE4 at 42C, ALE6 at 42C, ALE7 at 42C, ALE9 at 42C, ALE10 at 42C	15.05	0.06	0.09
ALE4 at 42C, ALE6 at 42C, ALE8 at 42C, ALE9 at 42C, ALE10 at 42C	16.19	0.03	0.08
ALE4 at 42C, ALE7 at 42C, ALE8 at 42C, ALE9 at 42C, ALE10 at 42C	15.58	0.03	0.07
ALE5 at 42C, ALE6 at 42C, ALE7 at 42C, ALE8 at 42C, ALE9 at 42C	13.28	0.04	0.08
ALE5 at 42C, ALE6 at 42C, ALE7 at 42C, ALE8 at 42C, ALE10 at 42C	13.84	0.05	0.09
ALE5 at 42C, ALE6 at 42C, ALE7 at 42C, ALE9 at 42C, ALE10 at 42C	15.59	0.03	0.08
ALE5 at 42C, ALE6 at 42C, ALE8 at 42C, ALE9 at 42C, ALE10 at 42C	15.09	0.02	0.07
ALE5 at 42C, ALE7 at 42C, ALE8 at 42C, ALE9 at 42C, ALE10 at 42C	15.82	0.03	0.08
ALE6 at 42C, ALE7 at 42C, ALE8 at 42C, ALE9 at 42C, ALE10 at 42C	13.11	0.05	0.09
ALE1 at 42C, ALE2 at 42C, ALE3 at 42C, ALE4 at 42C, ALE5 at 42C, ALE6 at 42C	14.30	0.00	0.02
ALE1 at 42C, ALE2 at 42C, ALE3 at 42C, ALE4 at 42C, ALE5 at 42C, ALE7 at 42C	18.88	0.00	0.02
ALE1 at 42C, ALE2 at 42C, ALE3 at 42C, ALE4 at 42C, ALE5 at 42C, ALE8 at 42C	15.91	0.00	0.02
ALE1 at 42C, ALE2 at 42C, ALE3 at 42C, ALE4 at 42C, ALE5 at 42C, ALE9 at 42C	22.32	0.00	0.02
ALE1 at 42C, ALE2 at 42C, ALE3 at 42C, ALE4 at 42C, ALE5 at 42C, ALE10 at 42C	20.97	0.00	0.02
ALE1 at 42C, ALE2 at 42C, ALE3 at 42C, ALE4 at 42C, ALE6 at 42C, ALE7 at 42C	12.38	0.01	0.03
ALE1 at 42C, ALE2 at 42C, ALE3 at 42C, ALE4 at 42C, ALE6 at 42C, ALE8 at 42C	13.00	0.00	0.02
ALE1 at 42C, ALE2 at 42C, ALE3 at 42C, ALE4 at 42C, ALE6 at 42C, ALE9 at 42C	14.46	0.00	0.02
ALE1 at 42C, ALE2 at 42C, ALE3 at 42C, ALE4 at 42C, ALE6 at 42C, ALE10 at 42C	14.20	0.00	0.03
ALE1 at 42C, ALE2 at 42C, ALE3 at 42C, ALE4 at 42C, ALE7 at 42C, ALE8 at 42C	13.40	0.00	0.03
ALE1 at 42C, ALE2 at 42C, ALE3 at 42C, ALE4 at 42C, ALE7 at 42C, ALE9 at 42C	18.38	0.00	0.03
ALE1 at 42C, ALE2 at 42C, ALE3 at 42C, ALE4 at 42C, ALE7 at 42C, ALE10 at 42C	17.95	0.00	0.03
ALE1 at 42C, ALE2 at 42C, ALE3 at 42C, ALE4 at 42C, ALE8 at 42C, ALE9 at 42C	15.84	0.00	0.02
ALE1 at 42C, ALE2 at 42C, ALE3 at 42C, ALE4 at 42C, ALE8 at 42C, ALE10 at 42C	15.28	0.00	0.03
ALE1 at 42C, ALE2 at 42C, ALE3 at 42C, ALE4 at 42C, ALE9 at 42C, ALE10 at 42C	21.45	0.00	0.02
ALE1 at 42C, ALE2 at 42C, ALE3 at 42C, ALE5 at 42C, ALE6 at 42C, ALE7 at 42C	12.89	0.01	0.03
ALE1 at 42C, ALE2 at 42C, ALE3 at 42C, ALE5 at 42C, ALE6 at 42C, ALE8 at 42C	12.99	0.00	0.03
ALE1 at 42C, ALE2 at 42C, ALE3 at 42C, ALE5 at 42C, ALE6 at 42C, ALE9 at 42C	15.14	0.00	0.02
ALE1 at 42C, ALE2 at 42C, ALE3 at 42C, ALE5 at 42C, ALE6 at 42C, ALE10 at 42C	14.05	0.00	0.02
ALE1 at 42C, ALE2 at 42C, ALE3 at 42C, ALE5 at 42C, ALE7 at 42C, ALE8 at 42C	13.61	0.00	0.02
ALE1 at 42C, ALE2 at 42C, ALE3 at 42C, ALE5 at 42C, ALE7 at 42C, ALE9 at 42C	20.46	0.00	0.02
ALE1 at 42C, ALE2 at 42C, ALE3 at 42C, ALE5 at 42C, ALE7 at 42C, ALE10 at 42C	18.74	0.00	0.02
ALE1 at 42C, ALE2 at 42C, ALE3 at 42C, ALE5 at 42C, ALE8 at 42C, ALE9 at 42C	15.97	0.00	0.02
ALE1 at 42C, ALE2 at 42C, ALE3 at 42C, ALE5 at 42C, ALE8 at 42C, ALE10 at 42C	15.38	0.00	0.02
ALE1 at 42C, ALE2 at 42C, ALE3 at 42C, ALE5 at 42C, ALE9 at 42C, ALE10 at 42C	21.87	0.00	0.02
ALE1 at 42C, ALE2 at 42C, ALE3 at 42C, ALE6 at 42C, ALE7 at 42C, ALE8 at 42C	11.43	0.01	0.03
ALE1 at 42C, ALE2 at 42C, ALE3 at 42C, ALE6 at 42C, ALE7 at 42C, ALE9 at 42C	13.06	0.01	0.03
ALE1 at 42C, ALE2 at 42C, ALE3 at 42C, ALE6 at 42C, ALE7 at 42C, ALE10 at 42C	12.36	0.01	0.03
ALE1 at 42C, ALE2 at 42C, ALE3 at 42C, ALE6 at 42C, ALE8 at 42C, ALE9 at 42C	12.78	0.00	0.02
ALE1 at 42C, ALE2 at 42C, ALE3 at 42C, ALE6 at 42C, ALE8 at 42C, ALE10 at 42C	12.97	0.00	0.03
ALE1 at 42C, ALE2 at 42C, ALE3 at 42C, ALE6 at 42C, ALE9 at 42C, ALE10 at 42C	14.60	0.00	0.03
ALE1 at 42C, ALE2 at 42C, ALE3 at 42C, ALE7 at 42C, ALE8 at 42C, ALE9 at 42C	13.58	0.00	0.03
ALE1 at 42C, ALE2 at 42C, ALE3 at 42C, ALE7 at 42C, ALE8 at 42C, ALE10 at 42C	13.18	0.00	0.03
ALE1 at 42C, ALE2 at 42C, ALE3 at 42C, ALE7 at 42C, ALE9 at 42C, ALE10 at 42C	18.64	0.00	0.02
ALE1 at 42C, ALE2 at 42C, ALE3 at 42C, ALE8 at 42C, ALE9 at 42C, ALE10 at 42C	15.74	0.00	0.02
ALE1 at 42C, ALE2 at 42C, ALE4 at 42C, ALE5 at 42C, ALE6 at 42C, ALE7 at 42C	12.39	0.01	0.03
ALE1 at 42C, ALE2 at 42C, ALE4 at 42C, ALE5 at 42C, ALE6 at 42C, ALE8 at 42C	13.40	0.00	0.03
ALE1 at 42C, ALE2 at 42C, ALE4 at 42C, ALE5 at 42C, ALE6 at 42C, ALE9 at 42C	13.88	0.00	0.02
ALE1 at 42C, ALE2 at 42C, ALE4 at 42C, ALE5 at 42C, ALE6 at 42C, ALE10 at 42C	14.03	0.00	0.03
ALE1 at 42C, ALE2 at 42C, ALE4 at 42C, ALE5 at 42C, ALE7 at 42C, ALE8 at 42C	13.99	0.01	0.03
ALE1 at 42C, ALE2 at 42C, ALE4 at 42C, ALE5 at 42C, ALE7 at 42C, ALE9 at 42C	18.79	0.00	0.02
ALE1 at 42C, ALE2 at 42C, ALE4 at 42C, ALE5 at 42C, ALE7 at 42C, ALE10 at 42C	19.10	0.00	0.03
ALE1 at 42C, ALE2 at 42C, ALE4 at 42C, ALE5 at 42C, ALE8 at 42C, ALE9 at 42C	15.42	0.00	0.02
ALE1 at 42C, ALE2 at 42C, ALE4 at 42C, ALE5 at 42C, ALE8 at 42C, ALE10 at 42C	15.92	0.00	0.02
ALE1 at 42C, ALE2 at 42C, ALE4 at 42C, ALE5 at 42C, ALE9 at 42C, ALE10 at 42C	21.05	0.00	0.02
ALE1 at 42C, ALE2 at 42C, ALE4 at 42C, ALE6 at 42C, ALE7 at 42C, ALE8 at 42C	12.18	0.01	0.03
ALE1 at 42C, ALE2 at 42C, ALE4 at 42C, ALE6 at 42C, ALE7 at 42C, ALE9 at 42C	11.53	0.01	0.04
ALE1 at 42C, ALE2 at 42C, ALE4 at 42C, ALE6 at 42C, ALE7 at 42C, ALE10 at 42C	13.07	0.01	0.04
ALE1 at 42C, ALE2 at 42C, ALE4 at 42C, ALE6 at 42C, ALE8 at 42C, ALE9 at 42C	11.87	0.00	0.03
ALE1 at 42C, ALE2 at 42C, ALE4 at 42C, ALE6 at 42C, ALE8 at 42C, ALE10 at 42C	14.62	0.01	0.03
ALE1 at 42C, ALE2 at 42C, ALE4 at 42C, ALE6 at 42C, ALE9 at 42C, ALE10 at 42C	13.62	0.01	0.03
ALE1 at 42C, ALE2 at 42C, ALE4 at 42C, ALE7 at 42C, ALE8 at 42C, ALE9 at 42C	12.28	0.01	0.03
ALE1 at 42C, ALE2 at 42C, ALE4 at 42C, ALE7 at 42C, ALE8 at 42C, ALE10 at 42C	14.80	0.00	0.03
ALE1 at 42C, ALE2 at 42C, ALE4 at 42C, ALE7 at 42C, ALE9 at 42C, ALE10 at 42C	17.70	0.01	0.03
ALE1 at 42C, ALE2 at 42C, ALE4 at 42C, ALE8 at 42C, ALE9 at 42C, ALE10 at 42C	14.63	0.00	0.02
ALE1 at 42C, ALE2 at 42C, ALE5 at 42C, ALE6 at 42C, ALE7 at 42C, ALE8 at 42C	10.92	0.01	0.03
ALE1 at 42C, ALE2 at 42C, ALE5 at 42C, ALE6 at 42C, ALE7 at 42C, ALE9 at 42C	12.71	0.00	0.03
ALE1 at 42C, ALE2 at 42C, ALE5 at 42C, ALE6 at 42C, ALE7 at 42C, ALE10 at 42C	12.37	0.01	0.03
ALE1 at 42C, ALE2 at 42C, ALE5 at 42C, ALE6 at 42C, ALE8 at 42C, ALE9 at 42C	12.01	0.00	0.02
ALE1 at 42C, ALE2 at 42C, ALE5 at 42C, ALE6 at 42C, ALE8 at 42C, ALE10 at 42C	12.99	0.00	0.03
ALE1 at 42C, ALE2 at 42C, ALE5 at 42C, ALE6 at 42C, ALE9 at 42C, ALE10 at 42C	13.84	0.00	0.03
ALE1 at 42C, ALE2 at 42C, ALE5 at 42C, ALE7 at 42C, ALE8 at 42C, ALE9 at 42C	13.21	0.00	0.03
ALE1 at 42C, ALE2 at 42C, ALE5 at 42C, ALE7 at 42C, ALE8 at 42C, ALE10 at 42C	13.57	0.01	0.03
ALE1 at 42C, ALE2 at 42C, ALE5 at 42C, ALE7 at 42C, ALE9 at 42C, ALE10 at 42C	19.62	0.00	0.02
ALE1 at 42C, ALE2 at 42C, ALE5 at 42C, ALE8 at 42C, ALE9 at 42C, ALE10 at 42C	14.91	0.00	0.02
ALE1 at 42C, ALE2 at 42C, ALE6 at 42C, ALE7 at 42C, ALE8 at 42C, ALE9 at 42C	10.43	0.01	0.04
ALE1 at 42C, ALE2 at 42C, ALE6 at 42C, ALE7 at 42C, ALE8 at 42C, ALE10 at 42C	12.16	0.01	0.04
ALE1 at 42C, ALE2 at 42C, ALE6 at 42C, ALE7 at 42C, ALE9 at 42C, ALE10 at 42C	12.03	0.01	0.03
ALE1 at 42C, ALE2 at 42C, ALE6 at 42C, ALE8 at 42C, ALE9 at 42C, ALE10 at 42C	12.04	0.00	0.03
ALE1 at 42C, ALE2 at 42C, ALE7 at 42C, ALE8 at 42C, ALE9 at 42C, ALE10 at 42C	12.63	0.00	0.03
ALE1 at 42C, ALE3 at 42C, ALE4 at 42C, ALE5 at 42C, ALE6 at 42C, ALE7 at 42C	13.21	0.01	0.03
ALE1 at 42C, ALE3 at 42C, ALE4 at 42C, ALE5 at 42C, ALE6 at 42C, ALE8 at 42C	13.53	0.00	0.02
ALE1 at 42C, ALE3 at 42C, ALE4 at 42C, ALE5 at 42C, ALE6 at 42C, ALE9 at 42C	14.62	0.00	0.02
ALE1 at 42C, ALE3 at 42C, ALE4 at 42C, ALE5 at 42C, ALE6 at 42C, ALE10 at 42C	14.55	0.00	0.02
ALE1 at 42C, ALE3 at 42C, ALE4 at 42C, ALE5 at 42C, ALE7 at 42C, ALE8 at 42C	14.31	0.00	0.02
ALE1 at 42C, ALE3 at 42C, ALE4 at 42C, ALE5 at 42C, ALE7 at 42C, ALE9 at 42C	19.37	0.00	0.02
ALE1 at 42C, ALE3 at 42C, ALE4 at 42C, ALE5 at 42C, ALE7 at 42C, ALE10 at 42C	19.09	0.00	0.03
ALE1 at 42C, ALE3 at 42C, ALE4 at 42C, ALE5 at 42C, ALE8 at 42C, ALE9 at 42C	16.25	0.00	0.02
ALE1 at 42C, ALE3 at 42C, ALE4 at 42C, ALE5 at 42C, ALE8 at 42C, ALE10 at 42C	15.88	0.00	0.03
ALE1 at 42C, ALE3 at 42C, ALE4 at 42C, ALE5 at 42C, ALE9 at 42C, ALE10 at 42C	21.50	0.00	0.02
ALE1 at 42C, ALE3 at 42C, ALE4 at 42C, ALE6 at 42C, ALE7 at 42C, ALE8 at 42C	12.62	0.01	0.03
ALE1 at 42C, ALE3 at 42C, ALE4 at 42C, ALE6 at 42C, ALE7 at 42C, ALE9 at 42C	13.02	0.01	0.03
ALE1 at 42C, ALE3 at 42C, ALE4 at 42C, ALE6 at 42C, ALE7 at 42C, ALE10 at 42C	13.51	0.01	0.04
ALE1 at 42C, ALE3 at 42C, ALE4 at 42C, ALE6 at 42C, ALE8 at 42C, ALE9 at 42C	13.13	0.00	0.03
ALE1 at 42C, ALE3 at 42C, ALE4 at 42C, ALE6 at 42C, ALE8 at 42C, ALE10 at 42C	14.03	0.01	0.03
ALE1 at 42C, ALE3 at 42C, ALE4 at 42C, ALE6 at 42C, ALE9 at 42C, ALE10 at 42C	14.69	0.00	0.03
ALE1 at 42C, ALE3 at 42C, ALE4 at 42C, ALE7 at 42C, ALE8 at 42C, ALE9 at 42C	13.90	0.00	0.02
ALE1 at 42C, ALE3 at 42C, ALE4 at 42C, ALE7 at 42C, ALE8 at 42C, ALE10 at 42C	14.40	0.01	0.03
ALE1 at 42C, ALE3 at 42C, ALE4 at 42C, ALE7 at 42C, ALE9 at 42C, ALE10 at 42C	18.42	0.00	0.03
ALE1 at 42C, ALE3 at 42C, ALE4 at 42C, ALE8 at 42C, ALE9 at 42C, ALE10 at 42C	15.81	0.00	0.02
ALE1 at 42C, ALE3 at 42C, ALE5 at 42C, ALE6 at 42C, ALE7 at 42C, ALE8 at 42C	12.07	0.01	0.03
ALE1 at 42C, ALE3 at 42C, ALE5 at 42C, ALE6 at 42C, ALE7 at 42C, ALE9 at 42C	13.91	0.00	0.03
ALE1 at 42C, ALE3 at 42C, ALE5 at 42C, ALE6 at 42C, ALE7 at 42C, ALE10 at 42C	13.35	0.01	0.04
ALE1 at 42C, ALE3 at 42C, ALE5 at 42C, ALE6 at 42C, ALE8 at 42C, ALE9 at 42C	13.32	0.00	0.03
ALE1 at 42C, ALE3 at 42C, ALE5 at 42C, ALE6 at 42C, ALE8 at 42C, ALE10 at 42C	13.30	0.00	0.03
ALE1 at 42C, ALE3 at 42C, ALE5 at 42C, ALE6 at 42C, ALE9 at 42C, ALE10 at 42C	14.76	0.00	0.03
ALE1 at 42C, ALE3 at 42C, ALE5 at 42C, ALE7 at 42C, ALE8 at 42C, ALE9 at 42C	14.52	0.00	0.02
ALE1 at 42C, ALE3 at 42C, ALE5 at 42C, ALE7 at 42C, ALE8 at 42C, ALE10 at 42C	14.07	0.00	0.02
ALE1 at 42C, ALE3 at 42C, ALE5 at 42C, ALE7 at 42C, ALE9 at 42C, ALE10 at 42C	19.62	0.00	0.02
ALE1 at 42C, ALE3 at 42C, ALE5 at 42C, ALE8 at 42C, ALE9 at 42C, ALE10 at 42C	15.94	0.00	0.02
ALE1 at 42C, ALE3 at 42C, ALE6 at 42C, ALE7 at 42C, ALE8 at 42C, ALE9 at 42C	12.24	0.01	0.03
ALE1 at 42C, ALE3 at 42C, ALE6 at 42C, ALE7 at 42C, ALE8 at 42C, ALE10 at 42C	12.60	0.01	0.04
ALE1 at 42C, ALE3 at 42C, ALE6 at 42C, ALE7 at 42C, ALE9 at 42C, ALE10 at 42C	13.33	0.01	0.04
ALE1 at 42C, ALE3 at 42C, ALE6 at 42C, ALE8 at 42C, ALE9 at 42C, ALE10 at 42C	13.09	0.01	0.03
ALE1 at 42C, ALE3 at 42C, ALE7 at 42C, ALE8 at 42C, ALE9 at 42C, ALE10 at 42C	13.85	0.01	0.03
ALE1 at 42C, ALE4 at 42C, ALE5 at 42C, ALE6 at 42C, ALE7 at 42C, ALE8 at 42C	12.13	0.01	0.03
ALE1 at 42C, ALE4 at 42C, ALE5 at 42C, ALE6 at 42C, ALE7 at 42C, ALE9 at 42C	12.34	0.01	0.03
ALE1 at 42C, ALE4 at 42C, ALE5 at 42C, ALE6 at 42C, ALE7 at 42C, ALE10 at 42C	13.36	0.01	0.03
ALE1 at 42C, ALE4 at 42C, ALE5 at 42C, ALE6 at 42C, ALE8 at 42C, ALE9 at 42C	12.57	0.00	0.03
ALE1 at 42C, ALE4 at 42C, ALE5 at 42C, ALE6 at 42C, ALE8 at 42C, ALE10 at 42C	14.04	0.00	0.03
ALE1 at 42C, ALE4 at 42C, ALE5 at 42C, ALE6 at 42C, ALE9 at 42C, ALE10 at 42C	13.77	0.00	0.03
ALE1 at 42C, ALE4 at 42C, ALE5 at 42C, ALE7 at 42C, ALE8 at 42C, ALE9 at 42C	13.35	0.00	0.02
ALE1 at 42C, ALE4 at 42C, ALE5 at 42C, ALE7 at 42C, ALE8 at 42C, ALE10 at 42C	14.59	0.01	0.03
ALE1 at 42C, ALE4 at 42C, ALE5 at 42C, ALE7 at 42C, ALE9 at 42C, ALE10 at 42C	18.63	0.00	0.03
ALE1 at 42C, ALE4 at 42C, ALE5 at 42C, ALE8 at 42C, ALE9 at 42C, ALE10 at 42C	15.22	0.00	0.03
ALE1 at 42C, ALE4 at 42C, ALE6 at 42C, ALE7 at 42C, ALE8 at 42C, ALE9 at 42C	11.63	0.01	0.04
ALE1 at 42C, ALE4 at 42C, ALE6 at 42C, ALE7 at 42C, ALE8 at 42C, ALE10 at 42C	19.67	0.01	0.04
ALE1 at 42C, ALE4 at 42C, ALE6 at 42C, ALE7 at 42C, ALE9 at 42C, ALE10 at 42C	12.68	0.01	0.04
