1)riId,2)riType,3)regulatorId,4)regulatorName,17)firstGene,19)targetTuOrGene,20)confidenceLevel
RDBECOLIRIC02043,tf-gene,RDBECOLITFC00080,GlaR,yfcO,RDBECOLIGNC04034:yfcO,S
RDBECOLIRIC02044,tf-gene,RDBECOLITFC00080,GlaR,yfcV,RDBECOLIGNC04040:yfcV,S
RDBECOLIRIC02045,tf-gene,RDBECOLITFC00080,GlaR,yfdV,RDBECOLIGNC04065:yfdV,S
RDBECOLIRIC02046,tf-gene,RDBECOLITFC00080,GlaR,yfiL,RDBECOLIGNC02294:yfiL,S
RDBECOLIRIC02047,tf-gene,RDBECOLITFC00080,GlaR,dgcN,RDBECOLIGNC02414:dgcN,S
RDBECOLIRIC02048,tf-gene,RDBECOLITFC00080,GlaR,yfiR,RDBECOLIGNC04178:yfiR,S
RDBECOLIRIC02049,tf-gene,RDBECOLITFC00080,GlaR,ygiW,RDBECOLIGNC04379:ygiW,S
RDBECOLIRIC02050,tf-gene,RDBECOLITFC00080,GlaR,yhcD,RDBECOLIGNC04464:yhcD,S
RDBECOLIRIC02051,tf-gene,RDBECOLITFC00080,GlaR,yigG,RDBECOLIGNC01426:yigG,S
RDBECOLIRIC02052,tf-gene,RDBECOLITFC00080,GlaR,yihD,RDBECOLIGNC01759:yihD,S
RDBECOLIRIC02053,tf-gene,RDBECOLITFC00080,GlaR,yihM,RDBECOLIGNC01767:yihM,S
RDBECOLIRIC02054,tf-gene,RDBECOLITFC00080,GlaR,yjdP,RDBECOLIGNC02927:yjdP,S
RDBECOLIRIC02055,tf-gene,RDBECOLITFC00080,GlaR,yjjP,RDBECOLIGNC04681:yjjP,S
RDBECOLIRIC02056,tf-gene,RDBECOLITFC00080,GlaR,yjjQ,RDBECOLIGNC04682:yjjQ,S
RDBECOLIRIC02057,tf-gene,RDBECOLITFC00080,GlaR,ynjH,RDBECOLIGNC03806:ynjH,S
RDBECOLIRIC02058,tf-gene,RDBECOLITFC00080,GlaR,yobD,RDBECOLIGNC03848:yobD,S
RDBECOLIRIC02059,tf-gene,RDBECOLITFC00080,GlaR,ypdC,RDBECOLIGNC04075:ypdC,S
RDBECOLIRIC02060,tf-gene,RDBECOLITFC00080,GlaR,zraR,RDBECOLIGNC00475:zraR,S
RDBECOLIRIC02061,tf-gene,RDBECOLITFC00128,FNR,adhE,RDBECOLIGNC00028:adhE,S
RDBECOLIRIC02062,tf-gene,RDBECOLITFC00128,FNR,arcA,RDBECOLIGNC00057:arcA,S
RDBECOLIRIC02063,tf-gene,RDBECOLITFC00128,FNR,arcA,RDBECOLIGNC00057:arcA,S
RDBECOLIRIC02064,tf-gene,RDBECOLITFC00128,FNR,aroP,RDBECOLIGNC00080:aroP,S
RDBECOLIRIC02065,tf-gene,RDBECOLITFC00128,FNR,aroP,RDBECOLIGNC00080:aroP,S
RDBECOLIRIC02066,tf-gene,RDBECOLITFC00128,FNR,aroP,RDBECOLIGNC00080:aroP,S
RDBECOLIRIC02067,tf-gene,RDBECOLITFC00128,FNR,aroP,RDBECOLIGNC00080:aroP,S
RDBECOLIRIC02068,tf-gene,RDBECOLITFC00128,FNR,cydA,RDBECOLIGNC00168:cydA,S
RDBECOLIRIC02069,tf-gene,RDBECOLITFC00128,FNR,cydA,RDBECOLIGNC00168:cydA,S
RDBECOLIRIC02070,tf-gene,RDBECOLITFC00128,FNR,cydA,RDBECOLIGNC00168:cydA,S
RDBECOLIRIC02071,tf-gene,RDBECOLITFC00128,FNR,cydA,RDBECOLIGNC00168:cydA,S
RDBECOLIRIC02072,tf-gene,RDBECOLITFC00128,FNR,cydA,RDBECOLIGNC00168:cydA,S
RDBECOLIRIC02073,tf-gene,RDBECOLITFC00128,FNR,fdnG,RDBECOLIGNC01204:fdnG,S
RDBECOLIRIC02074,tf-gene,RDBECOLITFC00128,FNR,fnr,RDBECOLIGNC00319:fnr,S
RDBECOLIRIC02075,tf-gene,RDBECOLITFC00128,FNR,focA,RDBECOLIGNC01232:focA,S
RDBECOLIRIC02076,tf-gene,RDBECOLITFC00128,FNR,focA,RDBECOLIGNC01232:focA,S
RDBECOLIRIC02077,tf-gene,RDBECOLITFC00128,FNR,focA,RDBECOLIGNC01232:focA,S
RDBECOLIRIC02078,tf-gene,RDBECOLITFC00128,FNR,focA,RDBECOLIGNC01232:focA,S
RDBECOLIRIC02079,tf-gene,RDBECOLITFC00128,FNR,focA,RDBECOLIGNC01232:focA,S
RDBECOLIRIC02080,tf-gene,RDBECOLITFC00128,FNR,garD,RDBECOLIGNC02310:garD,S
RDBECOLIRIC02081,tf-gene,RDBECOLITFC00128,FNR,katG,RDBECOLIGNC00503:katG,S
RDBECOLIRIC02082,tf-gene,RDBECOLITFC00128,FNR,katG,RDBECOLIGNC00503:katG,S
RDBECOLIRIC02083,tf-gene,RDBECOLITFC00128,FNR,metV,RDBECOLIGNC02497:metV,S
RDBECOLIRIC02084,tf-gene,RDBECOLITFC00128,FNR,mltA,RDBECOLIGNC04269:mltA,S
RDBECOLIRIC02085,tf-gene,RDBECOLITFC00128,FNR,msrB,RDBECOLIGNC02252:msrB,S
RDBECOLIRIC02086,tf-gene,RDBECOLITFC00128,FNR,msrB,RDBECOLIGNC02252:msrB,S
RDBECOLIRIC02087,tf-gene,RDBECOLITFC00128,FNR,msrB,RDBECOLIGNC02252:msrB,S
RDBECOLIRIC02088,tf-gene,RDBECOLITFC00128,FNR,narG,RDBECOLIGNC00630:narG,S
RDBECOLIRIC02089,tf-gene,RDBECOLITFC00128,FNR,narK,RDBECOLIGNC00634:narK,S
RDBECOLIRIC02090,tf-gene,RDBECOLITFC00128,FNR,pykA,RDBECOLIGNC00793:pykA,S
RDBECOLIRIC02091,tf-gene,RDBECOLITFC00128,FNR,thrA,RDBECOLIGNC00986:thrA,S
RDBECOLIRIC02092,tf-gene,RDBECOLITFC00128,FNR,ung,RDBECOLIGNC01046:ung,S
RDBECOLIRIC02093,tf-gene,RDBECOLITFC00128,FNR,ortT,RDBECOLIGNC03611:ortT,S
RDBECOLIRIC02094,tf-gene,RDBECOLITFC00128,FNR,ydfO,RDBECOLIGNC03675:ydfO,S
RDBECOLIRIC02095,tf-gene,RDBECOLITFC00128,FNR,yfcZ,RDBECOLIGNC04044:yfcZ,S
RDBECOLIRIC02096,tf-gene,RDBECOLITFC00128,FNR,yffS,RDBECOLIGNC04109:yffS,S
RDBECOLIRIC02097,tf-gene,RDBECOLITFC00128,FNR,yffS,RDBECOLIGNC04109:yffS,S
RDBECOLIRIC02098,tf-gene,RDBECOLITFC00128,FNR,grcA,RDBECOLIGNC01715:grcA,S
RDBECOLIRIC02099,tf-gene,RDBECOLITFC00128,FNR,yibN,RDBECOLIGNC02171:yibN,S
RDBECOLIRIC02100,tf-gene,RDBECOLITFC00128,FNR,bidA,RDBECOLIGNC03704:bidA,S
RDBECOLIRIC02101,tf-gene,RDBECOLITFC00014,Lrp,aceB,RDBECOLIGNC00020:aceB,S
RDBECOLIRIC02102,tf-gene,RDBECOLITFC00014,Lrp,aceB,RDBECOLIGNC00020:aceB,S
RDBECOLIRIC02103,tf-gene,RDBECOLITFC00014,Lrp,ansB,RDBECOLIGNC00042:ansB,S
RDBECOLIRIC02104,tf-gene,RDBECOLITFC00014,Lrp,aspA,RDBECOLIGNC00091:aspA,S
RDBECOLIRIC02105,tf-gene,RDBECOLITFC00014,Lrp,avtA,RDBECOLIGNC00103:avtA,S
RDBECOLIRIC02106,tf-gene,RDBECOLITFC00014,Lrp,avtA,RDBECOLIGNC00103:avtA,S
RDBECOLIRIC02107,tf-gene,RDBECOLITFC00014,Lrp,avtA,RDBECOLIGNC00103:avtA,S
RDBECOLIRIC02108,tf-gene,RDBECOLITFC00014,Lrp,brnQ,RDBECOLIGNC02059:brnQ,S
RDBECOLIRIC02109,tf-gene,RDBECOLITFC00014,Lrp,brnQ,RDBECOLIGNC02059:brnQ,S
RDBECOLIRIC02110,tf-gene,RDBECOLITFC00014,Lrp,csiE,RDBECOLIGNC04156:csiE,S
RDBECOLIRIC02111,tf-gene,RDBECOLITFC00014,Lrp,cycA,RDBECOLIGNC02306:cycA,S
RDBECOLIRIC02112,tf-gene,RDBECOLITFC00014,Lrp,eco,RDBECOLIGNC00249:eco,S
RDBECOLIRIC02113,tf-gene,RDBECOLITFC00014,Lrp,eco,RDBECOLIGNC00249:eco,S
RDBECOLIRIC02114,tf-gene,RDBECOLITFC00014,Lrp,fimA,RDBECOLIGNC00302:fimA,S
RDBECOLIRIC02115,tf-gene,RDBECOLITFC00014,Lrp,ftsQ,RDBECOLIGNC00336:ftsQ,S
RDBECOLIRIC02116,tf-gene,RDBECOLITFC00014,Lrp,ilvI,RDBECOLIGNC00492:ilvI,S
RDBECOLIRIC02117,tf-gene,RDBECOLITFC00014,Lrp,leuE,RDBECOLIGNC03834:leuE,S
RDBECOLIRIC02118,tf-gene,RDBECOLITFC00014,Lrp,livJ,RDBECOLIGNC00531:livJ,S
RDBECOLIRIC02119,tf-gene,RDBECOLITFC00014,Lrp,lolC,RDBECOLIGNC03438:lolC,S
RDBECOLIRIC02120,tf-gene,RDBECOLITFC00014,Lrp,lrhA,RDBECOLIGNC02021:lrhA,S
RDBECOLIRIC02121,tf-gene,RDBECOLITFC00014,Lrp,lysU,RDBECOLIGNC00545:lysU,S
RDBECOLIRIC02122,tf-gene,RDBECOLITFC00014,Lrp,metK,RDBECOLIGNC00581:metK,S
RDBECOLIRIC02123,tf-gene,RDBECOLITFC00014,Lrp,mqo,RDBECOLIGNC01974:mqo,S
RDBECOLIRIC02124,tf-gene,RDBECOLITFC00014,Lrp,mtr,RDBECOLIGNC00609:mtr,S
RDBECOLIRIC02125,tf-gene,RDBECOLITFC00014,Lrp,mtr,RDBECOLIGNC00609:mtr,S
RDBECOLIRIC02126,tf-gene,RDBECOLITFC00014,Lrp,osmY,RDBECOLIGNC01357:osmY,S
RDBECOLIRIC02127,tf-gene,RDBECOLITFC00014,Lrp,osmY,RDBECOLIGNC01357:osmY,S
RDBECOLIRIC02128,tf-gene,RDBECOLITFC00014,Lrp,pepD,RDBECOLIGNC00686:pepD,S
RDBECOLIRIC02129,tf-gene,RDBECOLITFC00014,Lrp,potF,RDBECOLIGNC01575:potF,S
RDBECOLIRIC02130,tf-gene,RDBECOLITFC00014,Lrp,ppx,RDBECOLIGNC01368:ppx,S
RDBECOLIRIC02131,tf-gene,RDBECOLITFC00014,Lrp,sdaA,RDBECOLIGNC00918:sdaA,S
RDBECOLIRIC02132,tf-gene,RDBECOLITFC00014,Lrp,sdaC,RDBECOLIGNC02038:sdaC,S
RDBECOLIRIC02133,tf-gene,RDBECOLITFC00014,Lrp,serA,RDBECOLIGNC00932:serA,S
RDBECOLIRIC02134,tf-gene,RDBECOLITFC00014,Lrp,serB,RDBECOLIGNC00933:serB,S
RDBECOLIRIC02135,tf-gene,RDBECOLITFC00014,Lrp,stpA,RDBECOLIGNC01506:stpA,S
RDBECOLIRIC02136,tf-gene,RDBECOLITFC00014,Lrp,thrL,RDBECOLIGNC01250:thrL,S
RDBECOLIRIC02137,tf-gene,RDBECOLITFC00014,Lrp,dtpA,RDBECOLIGNC03730:dtpA,S
RDBECOLIRIC02138,tf-gene,RDBECOLITFC00014,Lrp,tyrP,RDBECOLIGNC01029:tyrP,S
RDBECOLIRIC02139,tf-gene,RDBECOLITFC00014,Lrp,tyrR,RDBECOLIGNC01030:tyrR,S
RDBECOLIRIC02140,tf-gene,RDBECOLITFC00014,Lrp,uspE,RDBECOLIGNC01221:uspE,S
RDBECOLIRIC02141,tf-gene,RDBECOLITFC00014,Lrp,ybgS,RDBECOLIGNC03263:ybgS,S
RDBECOLIRIC02142,tf-gene,RDBECOLITFC00014,Lrp,ybiJ,RDBECOLIGNC02275:ybiJ,S
RDBECOLIRIC02143,tf-gene,RDBECOLITFC00014,Lrp,ybjS,RDBECOLIGNC03322:ybjS,S
RDBECOLIRIC02144,tf-gene,RDBECOLITFC00014,Lrp,ycaM,RDBECOLIGNC03335:ycaM,S
RDBECOLIRIC02145,tf-gene,RDBECOLITFC00014,Lrp,yciN,RDBECOLIGNC02406:yciN,S
RDBECOLIRIC02146,tf-gene,RDBECOLITFC00014,Lrp,yehL,RDBECOLIGNC01916:yehL,S
RDBECOLIRIC02147,tf-gene,RDBECOLITFC00014,Lrp,yehL,RDBECOLIGNC01916:yehL,S
RDBECOLIRIC02148,tf-gene,RDBECOLITFC00014,Lrp,yfcC,RDBECOLIGNC04021:yfcC,S
RDBECOLIRIC02149,tf-gene,RDBECOLITFC00014,Lrp,yfcZ,RDBECOLIGNC04044:yfcZ,S
RDBECOLIRIC02150,tf-gene,RDBECOLITFC00014,Lrp,patA,RDBECOLIGNC04397:patA,S
RDBECOLIRIC02151,tf-gene,RDBECOLITFC00014,Lrp,yhhW,RDBECOLIGNC04543:yhhW,S
RDBECOLIRIC02152,tf-gene,RDBECOLITFC00014,Lrp,yhjE,RDBECOLIGNC02127:yhjE,S
RDBECOLIRIC02153,tf-gene,RDBECOLITFC00014,Lrp,yjbJ,RDBECOLIGNC01853:yjbJ,S
RDBECOLIRIC02154,tf-gene,RDBECOLITFC00014,Lrp,yjbQ,RDBECOLIGNC01860:yjbQ,S
RDBECOLIRIC02155,tf-gene,RDBECOLITFC00014,Lrp,yjeM,RDBECOLIGNC02303:yjeM,S
RDBECOLIRIC02156,tf-gene,RDBECOLITFC00014,Lrp,yjiC,RDBECOLIGNC04660:yjiC,S
RDBECOLIRIC02157,tf-gene,RDBECOLITFC00014,Lrp,yjiC,RDBECOLIGNC04660:yjiC,S
RDBECOLIRIC02158,tf-gene,RDBECOLITFC00014,Lrp,yqeF,RDBECOLIGNC04276:yqeF,S
RDBECOLIRIC02159,tf-gene,RDBECOLITFC00014,Lrp,ytfK,RDBECOLIGNC04612:ytfK,S
RDBECOLIRIC02160,tf-gene,RDBECOLITFC00014,Lrp,yzgL,RDBECOLIGNC04541:yzgL,S
RDBECOLIRIC02161,tf-gene,RDBECOLITFC00135,Nac,abgA,RDBECOLIGNC03532:abgA,S
RDBECOLIRIC02162,tf-gene,RDBECOLITFC00135,Nac,aceB,RDBECOLIGNC00020:aceB,S
RDBECOLIRIC02163,tf-gene,RDBECOLITFC00135,Nac,acrE,RDBECOLIGNC00260:acrE,S
RDBECOLIRIC02164,tf-gene,RDBECOLITFC00135,Nac,ahpC,RDBECOLIGNC01350:ahpC,S
RDBECOLIRIC02165,tf-gene,RDBECOLITFC00135,Nac,alaC,RDBECOLIGNC04072:alaC,S
RDBECOLIRIC02166,tf-gene,RDBECOLITFC00135,Nac,allR,RDBECOLIGNC03156:allR,S
RDBECOLIRIC02167,tf-gene,RDBECOLITFC00135,Nac,amiB,RDBECOLIGNC01331:amiB,S
RDBECOLIRIC02168,tf-gene,RDBECOLITFC00135,Nac,amn,RDBECOLIGNC00035:amn,S
RDBECOLIRIC02169,tf-gene,RDBECOLITFC00135,Nac,ampD,RDBECOLIGNC00037:ampD,S
RDBECOLIRIC02170,tf-gene,RDBECOLITFC00135,Nac,ansB,RDBECOLIGNC00042:ansB,S
RDBECOLIRIC02171,tf-gene,RDBECOLITFC00135,Nac,ansP,RDBECOLIGNC03619:ansP,S
RDBECOLIRIC02172,tf-gene,RDBECOLITFC00135,Nac,araE,RDBECOLIGNC00052:araE,S
RDBECOLIRIC02173,tf-gene,RDBECOLITFC00135,Nac,araF,RDBECOLIGNC00053:araF,S
RDBECOLIRIC02174,tf-gene,RDBECOLITFC00135,Nac,argO,RDBECOLIGNC01141:argO,S
RDBECOLIRIC02175,tf-gene,RDBECOLITFC00135,Nac,argU,RDBECOLIGNC02452:argU,S
RDBECOLIRIC02176,tf-gene,RDBECOLITFC00135,Nac,aroD,RDBECOLIGNC00072:aroD,S
RDBECOLIRIC02177,tf-gene,RDBECOLITFC00135,Nac,aroE,RDBECOLIGNC00073:aroE,S
RDBECOLIRIC02178,tf-gene,RDBECOLITFC00135,Nac,aroF,RDBECOLIGNC00074:aroF,S
RDBECOLIRIC02179,tf-gene,RDBECOLITFC00135,Nac,asnA,RDBECOLIGNC00087:asnA,S
RDBECOLIRIC02180,tf-gene,RDBECOLITFC00135,Nac,asnT,RDBECOLIGNC02458:asnT,S
RDBECOLIRIC02181,tf-gene,RDBECOLITFC00135,Nac,asnV,RDBECOLIGNC02460:asnV,S
RDBECOLIRIC02182,tf-gene,RDBECOLITFC00135,Nac,bfd,RDBECOLIGNC01162:bfd,S
RDBECOLIRIC02183,tf-gene,RDBECOLITFC00135,Nac,bfr,RDBECOLIGNC00109:bfr,S
RDBECOLIRIC02184,tf-gene,RDBECOLITFC00135,Nac,bglB,RDBECOLIGNC00110:bglB,S
RDBECOLIRIC02185,tf-gene,RDBECOLITFC00135,Nac,bglH,RDBECOLIGNC01332:bglH,S
RDBECOLIRIC02186,tf-gene,RDBECOLITFC00135,Nac,bglX,RDBECOLIGNC01929:bglX,S
RDBECOLIRIC02187,tf-gene,RDBECOLITFC00135,Nac,bisC,RDBECOLIGNC00120:bisC,S
RDBECOLIRIC02188,tf-gene,RDBECOLITFC00135,Nac,blc,RDBECOLIGNC04578:blc,S
RDBECOLIRIC02189,tf-gene,RDBECOLITFC00135,Nac,borD,RDBECOLIGNC03190:borD,S
RDBECOLIRIC02190,tf-gene,RDBECOLITFC00135,Nac,bssS,RDBECOLIGNC03422:bssS,S
RDBECOLIRIC02191,tf-gene,RDBECOLITFC00135,Nac,caiF,RDBECOLIGNC02984:caiF,S
RDBECOLIRIC02192,tf-gene,RDBECOLITFC00135,Nac,cbrB,RDBECOLIGNC01663:cbrB,S
RDBECOLIRIC02193,tf-gene,RDBECOLITFC00135,Nac,ccmA,RDBECOLIGNC01967:ccmA,S
RDBECOLIRIC02194,tf-gene,RDBECOLITFC00135,Nac,ccmB,RDBECOLIGNC01966:ccmB,S
RDBECOLIRIC02195,tf-gene,RDBECOLITFC00135,Nac,ccmH,RDBECOLIGNC01961:ccmH,S
RDBECOLIRIC02196,tf-gene,RDBECOLITFC00135,Nac,cdaR,RDBECOLIGNC02205:cdaR,S
RDBECOLIRIC02197,tf-gene,RDBECOLITFC00135,Nac,cfa,RDBECOLIGNC01484:cfa,S
RDBECOLIRIC02198,tf-gene,RDBECOLITFC00135,Nac,cheA,RDBECOLIGNC00142:cheA,S
RDBECOLIRIC02199,tf-gene,RDBECOLITFC00135,Nac,cho,RDBECOLIGNC03788:cho,S
RDBECOLIRIC02200,tf-gene,RDBECOLITFC00135,Nac,chpS,RDBECOLIGNC01224:chpS,S
RDBECOLIRIC02201,tf-gene,RDBECOLITFC00135,Nac,cmtA,RDBECOLIGNC01723:cmtA,S
RDBECOLIRIC02202,tf-gene,RDBECOLITFC00135,Nac,cmtB,RDBECOLIGNC01722:cmtB,S
RDBECOLIRIC02203,tf-gene,RDBECOLITFC00135,Nac,cobT,RDBECOLIGNC02045:cobT,S
RDBECOLIRIC02204,tf-gene,RDBECOLITFC00135,Nac,cobU,RDBECOLIGNC02429:cobU,S
RDBECOLIRIC02205,tf-gene,RDBECOLITFC00135,Nac,cpdB,RDBECOLIGNC00156:cpdB,S
RDBECOLIRIC02206,tf-gene,RDBECOLITFC00135,Nac,glaH,RDBECOLIGNC04211:glaH,S
RDBECOLIRIC02207,tf-gene,RDBECOLITFC00135,Nac,csiE,RDBECOLIGNC04156:csiE,S
RDBECOLIRIC02208,tf-gene,RDBECOLITFC00135,Nac,cycA,RDBECOLIGNC02306:cycA,S
RDBECOLIRIC02209,tf-gene,RDBECOLITFC00135,Nac,cydA,RDBECOLIGNC00168:cydA,S
RDBECOLIRIC02210,tf-gene,RDBECOLITFC00135,Nac,cynR,RDBECOLIGNC01384:cynR,S
RDBECOLIRIC02211,tf-gene,RDBECOLITFC00135,Nac,cynT,RDBECOLIGNC00171:cynT,S
RDBECOLIRIC02212,tf-gene,RDBECOLITFC00135,Nac,cysJ,RDBECOLIGNC00186:cysJ,S
RDBECOLIRIC02213,tf-gene,RDBECOLITFC00135,Nac,cysS,RDBECOLIGNC00191:cysS,S
RDBECOLIRIC02214,tf-gene,RDBECOLITFC00135,Nac,dadA,RDBECOLIGNC01372:dadA,S
RDBECOLIRIC02215,tf-gene,RDBECOLITFC00135,Nac,dapB,RDBECOLIGNC00200:dapB,S
RDBECOLIRIC02216,tf-gene,RDBECOLITFC00135,Nac,dcm,RDBECOLIGNC00205:dcm,S
RDBECOLIRIC02217,tf-gene,RDBECOLITFC00135,Nac,dcyD,RDBECOLIGNC03887:dcyD,S
RDBECOLIRIC02218,tf-gene,RDBECOLITFC00135,Nac,ddpC,RDBECOLIGNC03633:ddpC,S
RDBECOLIRIC02219,tf-gene,RDBECOLITFC00135,Nac,dhaK,RDBECOLIGNC03489:dhaK,S
RDBECOLIRIC02220,tf-gene,RDBECOLITFC00135,Nac,dhaR,RDBECOLIGNC03490:dhaR,S
RDBECOLIRIC02221,tf-gene,RDBECOLITFC00135,Nac,dinJ,RDBECOLIGNC03006:dinJ,S
RDBECOLIRIC02222,tf-gene,RDBECOLITFC00135,Nac,dkgA,RDBECOLIGNC04371:dkgA,S
RDBECOLIRIC02223,tf-gene,RDBECOLITFC00135,Nac,dnaA,RDBECOLIGNC00229:dnaA,S
RDBECOLIRIC02224,tf-gene,RDBECOLITFC00135,Nac,dppA,RDBECOLIGNC00242:dppA,S
RDBECOLIRIC02225,tf-gene,RDBECOLITFC00135,Nac,dsbA,RDBECOLIGNC01269:dsbA,S
RDBECOLIRIC02226,tf-gene,RDBECOLITFC00135,Nac,dsbG,RDBECOLIGNC03210:dsbG,S
RDBECOLIRIC02227,tf-gene,RDBECOLITFC00135,Nac,ecnA,RDBECOLIGNC02862:ecnA,S
RDBECOLIRIC02228,tf-gene,RDBECOLITFC00135,Nac,ecnB,RDBECOLIGNC02929:ecnB,S
RDBECOLIRIC02229,tf-gene,RDBECOLITFC00135,Nac,elfG,RDBECOLIGNC03352:elfG,S
RDBECOLIRIC02230,tf-gene,RDBECOLITFC00135,Nac,emrK,RDBECOLIGNC04063:emrK,S
RDBECOLIRIC02231,tf-gene,RDBECOLITFC00135,Nac,eutS,RDBECOLIGNC04121:eutS,S
RDBECOLIRIC02232,tf-gene,RDBECOLITFC00135,Nac,evgA,RDBECOLIGNC01556:evgA,S
RDBECOLIRIC02233,tf-gene,RDBECOLITFC00135,Nac,exuT,RDBECOLIGNC02371:exuT,S
RDBECOLIRIC02234,tf-gene,RDBECOLITFC00135,Nac,fdoG,RDBECOLIGNC01786:fdoG,S
RDBECOLIRIC02235,tf-gene,RDBECOLITFC00135,Nac,feaB,RDBECOLIGNC04690:feaB,S
RDBECOLIRIC02236,tf-gene,RDBECOLITFC00135,Nac,feaR,RDBECOLIGNC03567:feaR,S
RDBECOLIRIC02237,tf-gene,RDBECOLITFC00135,Nac,fepE,RDBECOLIGNC00291:fepE,S
RDBECOLIRIC02238,tf-gene,RDBECOLITFC00135,Nac,fhuF,RDBECOLIGNC04684:fhuF,S
RDBECOLIRIC02239,tf-gene,RDBECOLITFC00135,Nac,fliC,RDBECOLIGNC00315:fliC,S
RDBECOLIRIC02240,tf-gene,RDBECOLITFC00135,Nac,fliD,RDBECOLIGNC00831:fliD,S
RDBECOLIRIC02241,tf-gene,RDBECOLITFC00135,Nac,ftnB,RDBECOLIGNC03882:ftnB,S
RDBECOLIRIC02242,tf-gene,RDBECOLITFC00135,Nac,fucA,RDBECOLIGNC00342:fucA,S
RDBECOLIRIC02243,tf-gene,RDBECOLITFC00135,Nac,gadE,RDBECOLIGNC01497:gadE,S
RDBECOLIRIC02244,tf-gene,RDBECOLITFC00135,Nac,gadX,RDBECOLIGNC02121:gadX,S
RDBECOLIRIC02245,tf-gene,RDBECOLITFC00135,Nac,gatA,RDBECOLIGNC02269:gatA,S
RDBECOLIRIC02246,tf-gene,RDBECOLITFC00135,Nac,gcvT,RDBECOLIGNC01405:gcvT,S
RDBECOLIRIC02247,tf-gene,RDBECOLITFC00135,Nac,glcA,RDBECOLIGNC04350:glcA,S
RDBECOLIRIC02248,tf-gene,RDBECOLITFC00135,Nac,glpK,RDBECOLIGNC00391:glpK,S
RDBECOLIRIC02249,tf-gene,RDBECOLITFC00135,Nac,gltA,RDBECOLIGNC00395:gltA,S
RDBECOLIRIC02250,tf-gene,RDBECOLITFC00135,Nac,gltF,RDBECOLIGNC01468:gltF,S
RDBECOLIRIC02251,tf-gene,RDBECOLITFC00135,Nac,glxK,RDBECOLIGNC03162:glxK,S
RDBECOLIRIC02252,tf-gene,RDBECOLITFC00135,Nac,gmk,RDBECOLIGNC00953:gmk,S
RDBECOLIRIC02253,tf-gene,RDBECOLITFC00135,Nac,gor,RDBECOLIGNC00405:gor,S
RDBECOLIRIC02254,tf-gene,RDBECOLITFC00135,Nac,groS,RDBECOLIGNC00592:groS,S
RDBECOLIRIC02255,tf-gene,RDBECOLITFC00135,Nac,gspG,RDBECOLIGNC04498:gspG,S
RDBECOLIRIC02256,tf-gene,RDBECOLITFC00135,Nac,gspH,RDBECOLIGNC04499:gspH,S
RDBECOLIRIC02257,tf-gene,RDBECOLITFC00135,Nac,gspM,RDBECOLIGNC02063:gspM,S
RDBECOLIRIC02258,tf-gene,RDBECOLITFC00135,Nac,gspO,RDBECOLIGNC01327:gspO,S
RDBECOLIRIC02259,tf-gene,RDBECOLITFC00135,Nac,gudX,RDBECOLIGNC04258:gudX,S
RDBECOLIRIC02260,tf-gene,RDBECOLITFC00135,Nac,hcaE,RDBECOLIGNC04705:hcaE,S
RDBECOLIRIC02261,tf-gene,RDBECOLITFC00135,Nac,hcaR,RDBECOLIGNC04158:hcaR,S
RDBECOLIRIC02262,tf-gene,RDBECOLITFC00135,Nac,hchA,RDBECOLIGNC03900:hchA,S
RDBECOLIRIC02263,tf-gene,RDBECOLITFC00135,Nac,hemB,RDBECOLIGNC00421:hemB,S
RDBECOLIRIC02264,tf-gene,RDBECOLITFC00135,Nac,hemH,RDBECOLIGNC00424:hemH,S
RDBECOLIRIC02265,tf-gene,RDBECOLITFC00135,Nac,hemN,RDBECOLIGNC01764:hemN,S
RDBECOLIRIC02266,tf-gene,RDBECOLITFC00135,Nac,hfq,RDBECOLIGNC00431:hfq,S
RDBECOLIRIC02267,tf-gene,RDBECOLITFC00135,Nac,hofC,RDBECOLIGNC01729:hofC,S
RDBECOLIRIC02268,tf-gene,RDBECOLITFC00135,Nac,holE,RDBECOLIGNC01460:holE,S
RDBECOLIRIC02269,tf-gene,RDBECOLITFC00135,Nac,htpG,RDBECOLIGNC00454:htpG,S
RDBECOLIRIC02270,tf-gene,RDBECOLITFC00135,Nac,htpX,RDBECOLIGNC00455:htpX,S
RDBECOLIRIC02271,tf-gene,RDBECOLITFC00135,Nac,htrE,RDBECOLIGNC01894:htrE,S
RDBECOLIRIC02272,tf-gene,RDBECOLITFC00135,Nac,hupA,RDBECOLIGNC00459:hupA,S
RDBECOLIRIC02273,tf-gene,RDBECOLITFC00135,Nac,iaaA,RDBECOLIGNC02264:iaaA,S
RDBECOLIRIC02274,tf-gene,RDBECOLITFC00135,Nac,ibpA,RDBECOLIGNC01487:ibpA,S
RDBECOLIRIC02275,tf-gene,RDBECOLITFC00135,Nac,icd,RDBECOLIGNC00482:icd,S
RDBECOLIRIC02276,tf-gene,RDBECOLITFC00135,Nac,ileY,RDBECOLIGNC04208:ileY,S
RDBECOLIRIC02277,tf-gene,RDBECOLITFC00135,Nac,ilvL,RDBECOLIGNC01243:ilvL,S
RDBECOLIRIC02278,tf-gene,RDBECOLITFC00135,Nac,ilvN,RDBECOLIGNC00494:ilvN,S
RDBECOLIRIC02279,tf-gene,RDBECOLITFC00135,Nac,insK,RDBECOLIGNC04554:insK,S
