('Ara+2', 'Ara+4', 'Ara-3', 'Ara-6'): D = 95.19 SD
('Ara+2', 'Ara+4', 'Ara-4', 'Ara-5'): D = 103.56 SD
('Ara+2', 'Ara+4', 'Ara-4', 'Ara-6'): D = 102.73 SD
('Ara+2', 'Ara+4', 'Ara-5', 'Ara-6'): D = 101.06 SD
('Ara+2', 'Ara+5', 'Ara-1', 'Ara-2'): D = 90.01 SD
('Ara+2', 'Ara+5', 'Ara-1', 'Ara-3'): D = 92.44 SD
('Ara+2', 'Ara+5', 'Ara-1', 'Ara-4'): D = 103.79 SD
('Ara+2', 'Ara+5', 'Ara-1', 'Ara-5'): D = 99.95 SD
('Ara+2', 'Ara+5', 'Ara-1', 'Ara-6'): D = 97.17 SD
('Ara+2', 'Ara+5', 'Ara-2', 'Ara-3'): D = 90.45 SD
('Ara+2', 'Ara+5', 'Ara-2', 'Ara-4'): D = 93.17 SD
('Ara+2', 'Ara+5', 'Ara-2', 'Ara-5'): D = 94.25 SD
('Ara+2', 'Ara+5', 'Ara-2', 'Ara-6'): D = 91.83 SD
('Ara+2', 'Ara+5', 'Ara-3', 'Ara-4'): D = 93.59 SD
('Ara+2', 'Ara+5', 'Ara-3', 'Ara-5'): D = 94.99 SD
('Ara+2', 'Ara+5', 'Ara-3', 'Ara-6'): D = 89.56 SD
('Ara+2', 'Ara+5', 'Ara-4', 'Ara-5'): D = 98.33 SD
('Ara+2', 'Ara+5', 'Ara-4', 'Ara-6'): D = 94.90 SD
('Ara+2', 'Ara+5', 'Ara-5', 'Ara-6'): D = 101.84 SD
('Ara+2', 'Ara-1', 'Ara-2', 'Ara-3'): D = 95.06 SD
('Ara+2', 'Ara-1', 'Ara-2', 'Ara-4'): D = 104.56 SD
('Ara+2', 'Ara-1', 'Ara-2', 'Ara-5'): D = 102.59 SD
('Ara+2', 'Ara-1', 'Ara-2', 'Ara-6'): D = 97.51 SD
('Ara+2', 'Ara-1', 'Ara-3', 'Ara-4'): D = 103.45 SD
('Ara+2', 'Ara-1', 'Ara-3', 'Ara-5'): D = 102.63 SD
('Ara+2', 'Ara-1', 'Ara-3', 'Ara-6'): D = 99.53 SD
('Ara+2', 'Ara-1', 'Ara-4', 'Ara-5'): D = 119.21 SD
('Ara+2', 'Ara-1', 'Ara-4', 'Ara-6'): D = 107.57 SD
('Ara+2', 'Ara-1', 'Ara-5', 'Ara-6'): D = 113.34 SD
('Ara+2', 'Ara-2', 'Ara-3', 'Ara-4'): D = 93.16 SD
('Ara+2', 'Ara-2', 'Ara-3', 'Ara-5'): D = 92.74 SD
('Ara+2', 'Ara-2', 'Ara-3', 'Ara-6'): D = 91.44 SD
('Ara+2', 'Ara-2', 'Ara-4', 'Ara-5'): D = 103.29 SD
('Ara+2', 'Ara-2', 'Ara-4', 'Ara-6'): D = 96.70 SD
('Ara+2', 'Ara-2', 'Ara-5', 'Ara-6'): D = 97.79 SD
('Ara+2', 'Ara-3', 'Ara-4', 'Ara-5'): D = 102.14 SD
('Ara+2', 'Ara-3', 'Ara-4', 'Ara-6'): D = 96.61 SD
('Ara+2', 'Ara-3', 'Ara-5', 'Ara-6'): D = 99.13 SD
('Ara+2', 'Ara-4', 'Ara-5', 'Ara-6'): D = 106.64 SD
('Ara+3', 'Ara+4', 'Ara+5', 'Ara-1'): D = 97.56 SD
('Ara+3', 'Ara+4', 'Ara+5', 'Ara-2'): D = 100.54 SD
('Ara+3', 'Ara+4', 'Ara+5', 'Ara-3'): D = 97.08 SD
('Ara+3', 'Ara+4', 'Ara+5', 'Ara-4'): D = 105.05 SD
('Ara+3', 'Ara+4', 'Ara+5', 'Ara-5'): D = 105.64 SD
('Ara+3', 'Ara+4', 'Ara+5', 'Ara-6'): D = 101.76 SD
('Ara+3', 'Ara+4', 'Ara-1', 'Ara-2'): D = 92.08 SD
('Ara+3', 'Ara+4', 'Ara-1', 'Ara-3'): D = 94.23 SD
('Ara+3', 'Ara+4', 'Ara-1', 'Ara-4'): D = 101.67 SD
('Ara+3', 'Ara+4', 'Ara-1', 'Ara-5'): D = 106.04 SD
('Ara+3', 'Ara+4', 'Ara-1', 'Ara-6'): D = 100.04 SD
('Ara+3', 'Ara+4', 'Ara-2', 'Ara-3'): D = 93.44 SD
('Ara+3', 'Ara+4', 'Ara-2', 'Ara-4'): D = 92.92 SD
('Ara+3', 'Ara+4', 'Ara-2', 'Ara-5'): D = 94.81 SD
('Ara+3', 'Ara+4', 'Ara-2', 'Ara-6'): D = 96.16 SD
('Ara+3', 'Ara+4', 'Ara-3', 'Ara-4'): D = 95.98 SD
('Ara+3', 'Ara+4', 'Ara-3', 'Ara-5'): D = 95.17 SD
('Ara+3', 'Ara+4', 'Ara-3', 'Ara-6'): D = 93.84 SD
('Ara+3', 'Ara+4', 'Ara-4', 'Ara-5'): D = 101.43 SD
('Ara+3', 'Ara+4', 'Ara-4', 'Ara-6'): D = 97.68 SD
('Ara+3', 'Ara+4', 'Ara-5', 'Ara-6'): D = 99.67 SD
('Ara+3', 'Ara+5', 'Ara-1', 'Ara-2'): D = 92.83 SD
('Ara+3', 'Ara+5', 'Ara-1', 'Ara-3'): D = 90.48 SD
('Ara+3', 'Ara+5', 'Ara-1', 'Ara-4'): D = 106.03 SD
('Ara+3', 'Ara+5', 'Ara-1', 'Ara-5'): D = 102.22 SD
('Ara+3', 'Ara+5', 'Ara-1', 'Ara-6'): D = 96.65 SD
('Ara+3', 'Ara+5', 'Ara-2', 'Ara-3'): D = 92.88 SD
('Ara+3', 'Ara+5', 'Ara-2', 'Ara-4'): D = 95.78 SD
('Ara+3', 'Ara+5', 'Ara-2', 'Ara-5'): D = 95.56 SD
('Ara+3', 'Ara+5', 'Ara-2', 'Ara-6'): D = 96.47 SD
('Ara+3', 'Ara+5', 'Ara-3', 'Ara-4'): D = 95.97 SD
('Ara+3', 'Ara+5', 'Ara-3', 'Ara-5'): D = 97.47 SD
('Ara+3', 'Ara+5', 'Ara-3', 'Ara-6'): D = 92.11 SD
('Ara+3', 'Ara+5', 'Ara-4', 'Ara-5'): D = 99.37 SD
('Ara+3', 'Ara+5', 'Ara-4', 'Ara-6'): D = 91.24 SD
('Ara+3', 'Ara+5', 'Ara-5', 'Ara-6'): D = 92.81 SD
('Ara+3', 'Ara-1', 'Ara-2', 'Ara-3'): D = 100.70 SD
('Ara+3', 'Ara-1', 'Ara-2', 'Ara-4'): D = 106.33 SD
('Ara+3', 'Ara-1', 'Ara-2', 'Ara-5'): D = 112.71 SD
('Ara+3', 'Ara-1', 'Ara-2', 'Ara-6'): D = 99.60 SD
('Ara+3', 'Ara-1', 'Ara-3', 'Ara-4'): D = 112.02 SD
('Ara+3', 'Ara-1', 'Ara-3', 'Ara-5'): D = 109.44 SD
('Ara+3', 'Ara-1', 'Ara-3', 'Ara-6'): D = 97.07 SD
('Ara+3', 'Ara-1', 'Ara-4', 'Ara-5'): D = 117.82 SD
('Ara+3', 'Ara-1', 'Ara-4', 'Ara-6'): D = 110.96 SD
('Ara+3', 'Ara-1', 'Ara-5', 'Ara-6'): D = 108.26 SD
('Ara+3', 'Ara-2', 'Ara-3', 'Ara-4'): D = 102.30 SD
('Ara+3', 'Ara-2', 'Ara-3', 'Ara-5'): D = 98.99 SD
('Ara+3', 'Ara-2', 'Ara-3', 'Ara-6'): D = 90.36 SD
('Ara+3', 'Ara-2', 'Ara-4', 'Ara-5'): D = 99.49 SD
('Ara+3', 'Ara-2', 'Ara-4', 'Ara-6'): D = 95.97 SD
('Ara+3', 'Ara-2', 'Ara-5', 'Ara-6'): D = 93.31 SD
('Ara+3', 'Ara-3', 'Ara-4', 'Ara-5'): D = 104.09 SD
('Ara+3', 'Ara-3', 'Ara-4', 'Ara-6'): D = 93.40 SD
('Ara+3', 'Ara-3', 'Ara-5', 'Ara-6'): D = 98.79 SD
('Ara+3', 'Ara-4', 'Ara-5', 'Ara-6'): D = 102.09 SD
('Ara+4', 'Ara+5', 'Ara-1', 'Ara-2'): D = 95.86 SD
('Ara+4', 'Ara+5', 'Ara-1', 'Ara-3'): D = 94.08 SD
('Ara+4', 'Ara+5', 'Ara-1', 'Ara-4'): D = 103.42 SD
('Ara+4', 'Ara+5', 'Ara-1', 'Ara-5'): D = 106.62 SD
('Ara+4', 'Ara+5', 'Ara-1', 'Ara-6'): D = 96.46 SD
('Ara+4', 'Ara+5', 'Ara-2', 'Ara-3'): D = 91.19 SD
('Ara+4', 'Ara+5', 'Ara-2', 'Ara-4'): D = 96.33 SD
('Ara+4', 'Ara+5', 'Ara-2', 'Ara-5'): D = 94.86 SD
('Ara+4', 'Ara+5', 'Ara-2', 'Ara-6'): D = 91.15 SD
('Ara+4', 'Ara+5', 'Ara-3', 'Ara-4'): D = 94.21 SD
('Ara+4', 'Ara+5', 'Ara-3', 'Ara-5'): D = 96.60 SD
('Ara+4', 'Ara+5', 'Ara-3', 'Ara-6'): D = 94.04 SD
('Ara+4', 'Ara+5', 'Ara-4', 'Ara-5'): D = 99.43 SD
('Ara+4', 'Ara+5', 'Ara-4', 'Ara-6'): D = 95.37 SD
('Ara+4', 'Ara+5', 'Ara-5', 'Ara-6'): D = 98.02 SD
('Ara+4', 'Ara-1', 'Ara-2', 'Ara-3'): D = 99.89 SD
('Ara+4', 'Ara-1', 'Ara-2', 'Ara-4'): D = 103.61 SD
('Ara+4', 'Ara-1', 'Ara-2', 'Ara-5'): D = 112.39 SD
('Ara+4', 'Ara-1', 'Ara-2', 'Ara-6'): D = 98.50 SD
('Ara+4', 'Ara-1', 'Ara-3', 'Ara-4'): D = 111.92 SD
('Ara+4', 'Ara-1', 'Ara-3', 'Ara-5'): D = 106.09 SD
('Ara+4', 'Ara-1', 'Ara-3', 'Ara-6'): D = 100.93 SD
('Ara+4', 'Ara-1', 'Ara-4', 'Ara-5'): D = 118.64 SD
('Ara+4', 'Ara-1', 'Ara-4', 'Ara-6'): D = 109.34 SD
('Ara+4', 'Ara-1', 'Ara-5', 'Ara-6'): D = 112.99 SD
('Ara+4', 'Ara-2', 'Ara-3', 'Ara-4'): D = 96.65 SD
('Ara+4', 'Ara-2', 'Ara-3', 'Ara-5'): D = 99.01 SD
('Ara+4', 'Ara-2', 'Ara-3', 'Ara-6'): D = 94.35 SD
('Ara+4', 'Ara-2', 'Ara-4', 'Ara-5'): D = 106.01 SD
('Ara+4', 'Ara-2', 'Ara-4', 'Ara-6'): D = 99.70 SD
('Ara+4', 'Ara-2', 'Ara-5', 'Ara-6'): D = 99.11 SD
('Ara+4', 'Ara-3', 'Ara-4', 'Ara-5'): D = 102.51 SD
('Ara+4', 'Ara-3', 'Ara-4', 'Ara-6'): D = 98.35 SD
('Ara+4', 'Ara-3', 'Ara-5', 'Ara-6'): D = 102.56 SD
('Ara+4', 'Ara-4', 'Ara-5', 'Ara-6'): D = 110.38 SD
('Ara+5', 'Ara-1', 'Ara-2', 'Ara-3'): D = 99.21 SD
('Ara+5', 'Ara-1', 'Ara-2', 'Ara-4'): D = 109.34 SD
('Ara+5', 'Ara-1', 'Ara-2', 'Ara-5'): D = 109.47 SD
('Ara+5', 'Ara-1', 'Ara-2', 'Ara-6'): D = 100.85 SD
('Ara+5', 'Ara-1', 'Ara-3', 'Ara-4'): D = 106.11 SD
('Ara+5', 'Ara-1', 'Ara-3', 'Ara-5'): D = 109.49 SD
('Ara+5', 'Ara-1', 'Ara-3', 'Ara-6'): D = 99.62 SD
('Ara+5', 'Ara-1', 'Ara-4', 'Ara-5'): D = 118.16 SD
('Ara+5', 'Ara-1', 'Ara-4', 'Ara-6'): D = 111.79 SD
('Ara+5', 'Ara-1', 'Ara-5', 'Ara-6'): D = 113.50 SD
('Ara+5', 'Ara-2', 'Ara-3', 'Ara-4'): D = 95.06 SD
('Ara+5', 'Ara-2', 'Ara-3', 'Ara-5'): D = 100.31 SD
('Ara+5', 'Ara-2', 'Ara-3', 'Ara-6'): D = 95.09 SD
('Ara+5', 'Ara-2', 'Ara-4', 'Ara-5'): D = 104.27 SD
('Ara+5', 'Ara-2', 'Ara-4', 'Ara-6'): D = 94.29 SD
('Ara+5', 'Ara-2', 'Ara-5', 'Ara-6'): D = 100.81 SD
('Ara+5', 'Ara-3', 'Ara-4', 'Ara-5'): D = 107.89 SD
('Ara+5', 'Ara-3', 'Ara-4', 'Ara-6'): D = 98.19 SD
('Ara+5', 'Ara-3', 'Ara-5', 'Ara-6'): D = 101.66 SD
('Ara+5', 'Ara-4', 'Ara-5', 'Ara-6'): D = 105.07 SD
('Ara-1', 'Ara-2', 'Ara-3', 'Ara-4'): D = 135.04 SD
('Ara-1', 'Ara-2', 'Ara-3', 'Ara-5'): D = 144.17 SD
('Ara-1', 'Ara-2', 'Ara-3', 'Ara-6'): D = 128.58 SD
('Ara-1', 'Ara-2', 'Ara-4', 'Ara-5'): D = 149.86 SD
('Ara-1', 'Ara-2', 'Ara-4', 'Ara-6'): D = 136.09 SD
('Ara-1', 'Ara-2', 'Ara-5', 'Ara-6'): D = 138.96 SD
('Ara-1', 'Ara-3', 'Ara-4', 'Ara-5'): D = 154.82 SD
('Ara-1', 'Ara-3', 'Ara-4', 'Ara-6'): D = 134.01 SD
('Ara-1', 'Ara-3', 'Ara-5', 'Ara-6'): D = 142.25 SD
('Ara-1', 'Ara-4', 'Ara-5', 'Ara-6'): D = 147.98 SD
('Ara-2', 'Ara-3', 'Ara-4', 'Ara-5'): D = 130.68 SD
('Ara-2', 'Ara-3', 'Ara-4', 'Ara-6'): D = 122.51 SD
('Ara-2', 'Ara-3', 'Ara-5', 'Ara-6'): D = 123.67 SD
('Ara-2', 'Ara-4', 'Ara-5', 'Ara-6'): D = 128.87 SD
('Ara-3', 'Ara-4', 'Ara-5', 'Ara-6'): D = 128.42 SD
('Ara+1', 'Ara+2', 'Ara+3', 'Ara+4', 'Ara+5'): D = 217.24 SD
('Ara+1', 'Ara+2', 'Ara+3', 'Ara+4', 'Ara-1'): D = 162.14 SD
('Ara+1', 'Ara+2', 'Ara+3', 'Ara+4', 'Ara-2'): D = 170.11 SD
('Ara+1', 'Ara+2', 'Ara+3', 'Ara+4', 'Ara-3'): D = 163.27 SD
('Ara+1', 'Ara+2', 'Ara+3', 'Ara+4', 'Ara-4'): D = 165.71 SD
('Ara+1', 'Ara+2', 'Ara+3', 'Ara+4', 'Ara-5'): D = 172.98 SD
('Ara+1', 'Ara+2', 'Ara+3', 'Ara+4', 'Ara-6'): D = 175.39 SD
('Ara+1', 'Ara+2', 'Ara+3', 'Ara+5', 'Ara-1'): D = 159.06 SD
('Ara+1', 'Ara+2', 'Ara+3', 'Ara+5', 'Ara-2'): D = 160.31 SD
('Ara+1', 'Ara+2', 'Ara+3', 'Ara+5', 'Ara-3'): D = 153.06 SD
('Ara+1', 'Ara+2', 'Ara+3', 'Ara+5', 'Ara-4'): D = 163.05 SD
('Ara+1', 'Ara+2', 'Ara+3', 'Ara+5', 'Ara-5'): D = 164.05 SD
('Ara+1', 'Ara+2', 'Ara+3', 'Ara+5', 'Ara-6'): D = 157.27 SD
('Ara+1', 'Ara+2', 'Ara+3', 'Ara-1', 'Ara-2'): D = 150.63 SD
('Ara+1', 'Ara+2', 'Ara+3', 'Ara-1', 'Ara-3'): D = 152.46 SD
('Ara+1', 'Ara+2', 'Ara+3', 'Ara-1', 'Ara-4'): D = 165.85 SD
('Ara+1', 'Ara+2', 'Ara+3', 'Ara-1', 'Ara-5'): D = 155.11 SD
('Ara+1', 'Ara+2', 'Ara+3', 'Ara-1', 'Ara-6'): D = 152.39 SD
('Ara+1', 'Ara+2', 'Ara+3', 'Ara-2', 'Ara-3'): D = 144.56 SD
('Ara+1', 'Ara+2', 'Ara+3', 'Ara-2', 'Ara-4'): D = 145.30 SD
('Ara+1', 'Ara+2', 'Ara+3', 'Ara-2', 'Ara-5'): D = 142.27 SD
('Ara+1', 'Ara+2', 'Ara+3', 'Ara-2', 'Ara-6'): D = 144.49 SD
('Ara+1', 'Ara+2', 'Ara+3', 'Ara-3', 'Ara-4'): D = 150.30 SD
('Ara+1', 'Ara+2', 'Ara+3', 'Ara-3', 'Ara-5'): D = 150.14 SD
('Ara+1', 'Ara+2', 'Ara+3', 'Ara-3', 'Ara-6'): D = 145.35 SD
('Ara+1', 'Ara+2', 'Ara+3', 'Ara-4', 'Ara-5'): D = 156.21 SD
('Ara+1', 'Ara+2', 'Ara+3', 'Ara-4', 'Ara-6'): D = 150.99 SD
('Ara+1', 'Ara+2', 'Ara+3', 'Ara-5', 'Ara-6'): D = 156.38 SD
('Ara+1', 'Ara+2', 'Ara+4', 'Ara+5', 'Ara-1'): D = 165.15 SD
('Ara+1', 'Ara+2', 'Ara+4', 'Ara+5', 'Ara-2'): D = 162.32 SD
('Ara+1', 'Ara+2', 'Ara+4', 'Ara+5', 'Ara-3'): D = 157.67 SD
('Ara+1', 'Ara+2', 'Ara+4', 'Ara+5', 'Ara-4'): D = 160.33 SD
('Ara+1', 'Ara+2', 'Ara+4', 'Ara+5', 'Ara-5'): D = 170.08 SD
('Ara+1', 'Ara+2', 'Ara+4', 'Ara+5', 'Ara-6'): D = 167.19 SD
('Ara+1', 'Ara+2', 'Ara+4', 'Ara-1', 'Ara-2'): D = 152.61 SD
('Ara+1', 'Ara+2', 'Ara+4', 'Ara-1', 'Ara-3'): D = 151.91 SD
('Ara+1', 'Ara+2', 'Ara+4', 'Ara-1', 'Ara-4'): D = 166.25 SD
('Ara+1', 'Ara+2', 'Ara+4', 'Ara-1', 'Ara-5'): D = 170.85 SD
('Ara+1', 'Ara+2', 'Ara+4', 'Ara-1', 'Ara-6'): D = 159.86 SD
('Ara+1', 'Ara+2', 'Ara+4', 'Ara-2', 'Ara-3'): D = 140.97 SD
('Ara+1', 'Ara+2', 'Ara+4', 'Ara-2', 'Ara-4'): D = 146.81 SD
('Ara+1', 'Ara+2', 'Ara+4', 'Ara-2', 'Ara-5'): D = 158.54 SD
('Ara+1', 'Ara+2', 'Ara+4', 'Ara-2', 'Ara-6'): D = 149.29 SD
('Ara+1', 'Ara+2', 'Ara+4', 'Ara-3', 'Ara-4'): D = 154.62 SD
('Ara+1', 'Ara+2', 'Ara+4', 'Ara-3', 'Ara-5'): D = 165.14 SD
('Ara+1', 'Ara+2', 'Ara+4', 'Ara-3', 'Ara-6'): D = 155.86 SD
('Ara+1', 'Ara+2', 'Ara+4', 'Ara-4', 'Ara-5'): D = 161.01 SD
('Ara+1', 'Ara+2', 'Ara+4', 'Ara-4', 'Ara-6'): D = 158.05 SD
('Ara+1', 'Ara+2', 'Ara+4', 'Ara-5', 'Ara-6'): D = 159.33 SD
('Ara+1', 'Ara+2', 'Ara+5', 'Ara-1', 'Ara-2'): D = 148.16 SD
('Ara+1', 'Ara+2', 'Ara+5', 'Ara-1', 'Ara-3'): D = 141.04 SD
('Ara+1', 'Ara+2', 'Ara+5', 'Ara-1', 'Ara-4'): D = 162.01 SD
('Ara+1', 'Ara+2', 'Ara+5', 'Ara-1', 'Ara-5'): D = 161.34 SD
('Ara+1', 'Ara+2', 'Ara+5', 'Ara-1', 'Ara-6'): D = 155.41 SD
('Ara+1', 'Ara+2', 'Ara+5', 'Ara-2', 'Ara-3'): D = 140.95 SD
('Ara+1', 'Ara+2', 'Ara+5', 'Ara-2', 'Ara-4'): D = 148.93 SD
('Ara+1', 'Ara+2', 'Ara+5', 'Ara-2', 'Ara-5'): D = 145.66 SD
('Ara+1', 'Ara+2', 'Ara+5', 'Ara-2', 'Ara-6'): D = 146.36 SD
('Ara+1', 'Ara+2', 'Ara+5', 'Ara-3', 'Ara-4'): D = 143.59 SD
('Ara+1', 'Ara+2', 'Ara+5', 'Ara-3', 'Ara-5'): D = 148.93 SD
('Ara+1', 'Ara+2', 'Ara+5', 'Ara-3', 'Ara-6'): D = 142.82 SD
('Ara+1', 'Ara+2', 'Ara+5', 'Ara-4', 'Ara-5'): D = 152.51 SD
('Ara+1', 'Ara+2', 'Ara+5', 'Ara-4', 'Ara-6'): D = 151.01 SD
('Ara+1', 'Ara+2', 'Ara+5', 'Ara-5', 'Ara-6'): D = 155.67 SD
('Ara+1', 'Ara+2', 'Ara-1', 'Ara-2', 'Ara-3'): D = 137.34 SD
('Ara+1', 'Ara+2', 'Ara-1', 'Ara-2', 'Ara-4'): D = 157.05 SD
('Ara+1', 'Ara+2', 'Ara-1', 'Ara-2', 'Ara-5'): D = 156.74 SD
('Ara+1', 'Ara+2', 'Ara-1', 'Ara-2', 'Ara-6'): D = 143.89 SD
('Ara+1', 'Ara+2', 'Ara-1', 'Ara-3', 'Ara-4'): D = 154.51 SD
('Ara+1', 'Ara+2', 'Ara-1', 'Ara-3', 'Ara-5'): D = 156.25 SD
('Ara+1', 'Ara+2', 'Ara-1', 'Ara-3', 'Ara-6'): D = 147.69 SD
('Ara+1', 'Ara+2', 'Ara-1', 'Ara-4', 'Ara-5'): D = 168.31 SD
('Ara+1', 'Ara+2', 'Ara-1', 'Ara-4', 'Ara-6'): D = 165.71 SD
('Ara+1', 'Ara+2', 'Ara-1', 'Ara-5', 'Ara-6'): D = 166.10 SD
('Ara+1', 'Ara+2', 'Ara-2', 'Ara-3', 'Ara-4'): D = 144.64 SD
('Ara+1', 'Ara+2', 'Ara-2', 'Ara-3', 'Ara-5'): D = 138.72 SD
('Ara+1', 'Ara+2', 'Ara-2', 'Ara-3', 'Ara-6'): D = 136.01 SD
('Ara+1', 'Ara+2', 'Ara-2', 'Ara-4', 'Ara-5'): D = 150.56 SD
('Ara+1', 'Ara+2', 'Ara-2', 'Ara-4', 'Ara-6'): D = 141.82 SD
('Ara+1', 'Ara+2', 'Ara-2', 'Ara-5', 'Ara-6'): D = 144.31 SD
('Ara+1', 'Ara+2', 'Ara-3', 'Ara-4', 'Ara-5'): D = 141.89 SD
('Ara+1', 'Ara+2', 'Ara-3', 'Ara-4', 'Ara-6'): D = 149.35 SD
('Ara+1', 'Ara+2', 'Ara-3', 'Ara-5', 'Ara-6'): D = 148.03 SD
('Ara+1', 'Ara+2', 'Ara-4', 'Ara-5', 'Ara-6'): D = 157.34 SD
('Ara+1', 'Ara+3', 'Ara+4', 'Ara+5', 'Ara-1'): D = 170.83 SD
('Ara+1', 'Ara+3', 'Ara+4', 'Ara+5', 'Ara-2'): D = 160.17 SD
('Ara+1', 'Ara+3', 'Ara+4', 'Ara+5', 'Ara-3'): D = 161.59 SD
('Ara+1', 'Ara+3', 'Ara+4', 'Ara+5', 'Ara-4'): D = 161.86 SD
('Ara+1', 'Ara+3', 'Ara+4', 'Ara+5', 'Ara-5'): D = 172.15 SD
('Ara+1', 'Ara+3', 'Ara+4', 'Ara+5', 'Ara-6'): D = 171.34 SD
('Ara+1', 'Ara+3', 'Ara+4', 'Ara-1', 'Ara-2'): D = 152.77 SD
('Ara+1', 'Ara+3', 'Ara+4', 'Ara-1', 'Ara-3'): D = 157.45 SD
('Ara+1', 'Ara+3', 'Ara+4', 'Ara-1', 'Ara-4'): D = 172.43 SD
('Ara+1', 'Ara+3', 'Ara+4', 'Ara-1', 'Ara-5'): D = 170.23 SD
('Ara+1', 'Ara+3', 'Ara+4', 'Ara-1', 'Ara-6'): D = 155.89 SD
('Ara+1', 'Ara+3', 'Ara+4', 'Ara-2', 'Ara-3'): D = 140.67 SD
('Ara+1', 'Ara+3', 'Ara+4', 'Ara-2', 'Ara-4'): D = 148.18 SD
('Ara+1', 'Ara+3', 'Ara+4', 'Ara-2', 'Ara-5'): D = 164.32 SD
('Ara+1', 'Ara+3', 'Ara+4', 'Ara-2', 'Ara-6'): D = 145.55 SD
('Ara+1', 'Ara+3', 'Ara+4', 'Ara-3', 'Ara-4'): D = 150.06 SD
('Ara+1', 'Ara+3', 'Ara+4', 'Ara-3', 'Ara-5'): D = 153.73 SD
('Ara+1', 'Ara+3', 'Ara+4', 'Ara-3', 'Ara-6'): D = 150.39 SD
('Ara+1', 'Ara+3', 'Ara+4', 'Ara-4', 'Ara-5'): D = 163.53 SD
('Ara+1', 'Ara+3', 'Ara+4', 'Ara-4', 'Ara-6'): D = 155.91 SD
('Ara+1', 'Ara+3', 'Ara+4', 'Ara-5', 'Ara-6'): D = 159.43 SD
('Ara+1', 'Ara+3', 'Ara+5', 'Ara-1', 'Ara-2'): D = 150.73 SD
('Ara+1', 'Ara+3', 'Ara+5', 'Ara-1', 'Ara-3'): D = 148.44 SD
('Ara+1', 'Ara+3', 'Ara+5', 'Ara-1', 'Ara-4'): D = 162.25 SD
('Ara+1', 'Ara+3', 'Ara+5', 'Ara-1', 'Ara-5'): D = 161.44 SD
('Ara+1', 'Ara+3', 'Ara+5', 'Ara-1', 'Ara-6'): D = 157.36 SD
('Ara+1', 'Ara+3', 'Ara+5', 'Ara-2', 'Ara-3'): D = 144.67 SD
('Ara+1', 'Ara+3', 'Ara+5', 'Ara-2', 'Ara-4'): D = 146.16 SD
('Ara+1', 'Ara+3', 'Ara+5', 'Ara-2', 'Ara-5'): D = 149.34 SD
('Ara+1', 'Ara+3', 'Ara+5', 'Ara-2', 'Ara-6'): D = 140.87 SD
('Ara+1', 'Ara+3', 'Ara+5', 'Ara-3', 'Ara-4'): D = 147.85 SD
('Ara+1', 'Ara+3', 'Ara+5', 'Ara-3', 'Ara-5'): D = 153.46 SD
('Ara+1', 'Ara+3', 'Ara+5', 'Ara-3', 'Ara-6'): D = 139.88 SD
('Ara+1', 'Ara+3', 'Ara+5', 'Ara-4', 'Ara-5'): D = 155.31 SD
('Ara+1', 'Ara+3', 'Ara+5', 'Ara-4', 'Ara-6'): D = 146.42 SD
('Ara+1', 'Ara+3', 'Ara+5', 'Ara-5', 'Ara-6'): D = 156.34 SD
('Ara+1', 'Ara+3', 'Ara-1', 'Ara-2', 'Ara-3'): D = 148.45 SD
('Ara+1', 'Ara+3', 'Ara-1', 'Ara-2', 'Ara-4'): D = 159.22 SD
('Ara+1', 'Ara+3', 'Ara-1', 'Ara-2', 'Ara-5'): D = 161.72 SD
('Ara+1', 'Ara+3', 'Ara-1', 'Ara-2', 'Ara-6'): D = 151.73 SD
('Ara+1', 'Ara+3', 'Ara-1', 'Ara-3', 'Ara-4'): D = 161.89 SD
('Ara+1', 'Ara+3', 'Ara-1', 'Ara-3', 'Ara-5'): D = 160.11 SD
('Ara+1', 'Ara+3', 'Ara-1', 'Ara-3', 'Ara-6'): D = 152.52 SD
('Ara+1', 'Ara+3', 'Ara-1', 'Ara-4', 'Ara-5'): D = 181.08 SD
('Ara+1', 'Ara+3', 'Ara-1', 'Ara-4', 'Ara-6'): D = 162.16 SD
('Ara+1', 'Ara+3', 'Ara-1', 'Ara-5', 'Ara-6'): D = 158.67 SD
('Ara+1', 'Ara+3', 'Ara-2', 'Ara-3', 'Ara-4'): D = 150.44 SD
('Ara+1', 'Ara+3', 'Ara-2', 'Ara-3', 'Ara-5'): D = 143.30 SD
('Ara+1', 'Ara+3', 'Ara-2', 'Ara-3', 'Ara-6'): D = 140.30 SD
('Ara+1', 'Ara+3', 'Ara-2', 'Ara-4', 'Ara-5'): D = 147.22 SD
('Ara+1', 'Ara+3', 'Ara-2', 'Ara-4', 'Ara-6'): D = 144.66 SD
('Ara+1', 'Ara+3', 'Ara-2', 'Ara-5', 'Ara-6'): D = 149.07 SD
('Ara+1', 'Ara+3', 'Ara-3', 'Ara-4', 'Ara-5'): D = 149.64 SD
('Ara+1', 'Ara+3', 'Ara-3', 'Ara-4', 'Ara-6'): D = 142.87 SD
('Ara+1', 'Ara+3', 'Ara-3', 'Ara-5', 'Ara-6'): D = 139.91 SD
('Ara+1', 'Ara+3', 'Ara-4', 'Ara-5', 'Ara-6'): D = 151.84 SD
('Ara+1', 'Ara+4', 'Ara+5', 'Ara-1', 'Ara-2'): D = 151.39 SD
