Strain Combination	Observed Ratio (%)	Simulated Mean (%)	Simulated Std Dev (%)
Ara+1, Ara+2, Ara+4, Ara-2, Ara-4, Ara-5	8.33	0.00	0.01
Ara+1, Ara+2, Ara+4, Ara-2, Ara-4, Ara-6	6.91	0.00	0.01
Ara+1, Ara+2, Ara+4, Ara-2, Ara-5, Ara-6	6.02	0.00	0.01
Ara+1, Ara+2, Ara+4, Ara-3, Ara-4, Ara-5	7.32	0.00	0.01
Ara+1, Ara+2, Ara+4, Ara-3, Ara-4, Ara-6	5.92	0.00	0.00
Ara+1, Ara+2, Ara+4, Ara-3, Ara-5, Ara-6	5.73	0.00	0.00
Ara+1, Ara+2, Ara+4, Ara-4, Ara-5, Ara-6	7.06	0.00	0.01
Ara+1, Ara+2, Ara+5, Ara-1, Ara-2, Ara-3	6.59	0.00	0.02
Ara+1, Ara+2, Ara+5, Ara-1, Ara-2, Ara-4	9.09	0.00	0.01
Ara+1, Ara+2, Ara+5, Ara-1, Ara-2, Ara-5	8.61	0.00	0.01
Ara+1, Ara+2, Ara+5, Ara-1, Ara-2, Ara-6	5.15	0.00	0.01
Ara+1, Ara+2, Ara+5, Ara-1, Ara-3, Ara-4	7.53	0.00	0.01
Ara+1, Ara+2, Ara+5, Ara-1, Ara-3, Ara-5	7.71	0.00	0.01
Ara+1, Ara+2, Ara+5, Ara-1, Ara-3, Ara-6	4.84	0.00	0.01
Ara+1, Ara+2, Ara+5, Ara-1, Ara-4, Ara-5	10.33	0.00	0.01
Ara+1, Ara+2, Ara+5, Ara-1, Ara-4, Ara-6	6.02	0.00	0.00
Ara+1, Ara+2, Ara+5, Ara-1, Ara-5, Ara-6	5.70	0.00	0.01
Ara+1, Ara+2, Ara+5, Ara-2, Ara-3, Ara-4	7.23	0.00	0.01
Ara+1, Ara+2, Ara+5, Ara-2, Ara-3, Ara-5	6.92	0.00	0.01
Ara+1, Ara+2, Ara+5, Ara-2, Ara-3, Ara-6	5.06	0.00	0.01
Ara+1, Ara+2, Ara+5, Ara-2, Ara-4, Ara-5	9.60	0.00	0.00
Ara+1, Ara+2, Ara+5, Ara-2, Ara-4, Ara-6	5.91	0.00	0.01
Ara+1, Ara+2, Ara+5, Ara-2, Ara-5, Ara-6	5.75	0.00	0.01
Ara+1, Ara+2, Ara+5, Ara-3, Ara-4, Ara-5	7.91	0.00	0.01
Ara+1, Ara+2, Ara+5, Ara-3, Ara-4, Ara-6	5.34	0.00	0.01
Ara+1, Ara+2, Ara+5, Ara-3, Ara-5, Ara-6	5.46	0.00	0.01
Ara+1, Ara+2, Ara+5, Ara-4, Ara-5, Ara-6	6.27	0.00	0.01
Ara+1, Ara+2, Ara-1, Ara-2, Ara-3, Ara-4	8.00	0.00	0.00
Ara+1, Ara+2, Ara-1, Ara-2, Ara-3, Ara-5	6.95	0.00	0.01
Ara+1, Ara+2, Ara-1, Ara-2, Ara-3, Ara-6	5.47	0.00	0.01
Ara+1, Ara+2, Ara-1, Ara-2, Ara-4, Ara-5	11.17	0.00	0.00
Ara+1, Ara+2, Ara-1, Ara-2, Ara-4, Ara-6	7.03	0.00	0.01
Ara+1, Ara+2, Ara-1, Ara-2, Ara-5, Ara-6	5.78	0.00	0.01
Ara+1, Ara+2, Ara-1, Ara-3, Ara-4, Ara-5	7.95	0.00	0.01
Ara+1, Ara+2, Ara-1, Ara-3, Ara-4, Ara-6	5.80	0.00	0.01
Ara+1, Ara+2, Ara-1, Ara-3, Ara-5, Ara-6	5.35	0.00	0.01
Ara+1, Ara+2, Ara-1, Ara-4, Ara-5, Ara-6	6.74	0.00	0.01
Ara+1, Ara+2, Ara-2, Ara-3, Ara-4, Ara-5	7.74	0.00	0.01
Ara+1, Ara+2, Ara-2, Ara-3, Ara-4, Ara-6	6.10	0.00	0.01
Ara+1, Ara+2, Ara-2, Ara-3, Ara-5, Ara-6	5.55	0.00	0.01
Ara+1, Ara+2, Ara-2, Ara-4, Ara-5, Ara-6	6.86	0.00	0.00
Ara+1, Ara+2, Ara-3, Ara-4, Ara-5, Ara-6	6.03	0.00	0.00
Ara+1, Ara+3, Ara+4, Ara+5, Ara-1, Ara-2	6.21	0.00	0.01
Ara+1, Ara+3, Ara+4, Ara+5, Ara-1, Ara-3	5.96	0.00	0.01
Ara+1, Ara+3, Ara+4, Ara+5, Ara-1, Ara-4	7.44	0.00	0.01
Ara+1, Ara+3, Ara+4, Ara+5, Ara-1, Ara-5	7.36	0.00	0.00
Ara+1, Ara+3, Ara+4, Ara+5, Ara-1, Ara-6	5.57	0.00	0.01
Ara+1, Ara+3, Ara+4, Ara+5, Ara-2, Ara-3	5.25	0.00	0.01
Ara+1, Ara+3, Ara+4, Ara+5, Ara-2, Ara-4	6.60	0.00	0.01
Ara+1, Ara+3, Ara+4, Ara+5, Ara-2, Ara-5	6.17	0.00	0.01
Ara+1, Ara+3, Ara+4, Ara+5, Ara-2, Ara-6	4.56	0.00	0.01
Ara+1, Ara+3, Ara+4, Ara+5, Ara-3, Ara-4	6.22	0.00	0.01
Ara+1, Ara+3, Ara+4, Ara+5, Ara-3, Ara-5	6.18	0.00	0.01
Ara+1, Ara+3, Ara+4, Ara+5, Ara-3, Ara-6	4.35	0.00	0.01
Ara+1, Ara+3, Ara+4, Ara+5, Ara-4, Ara-5	7.70	0.00	0.01
Ara+1, Ara+3, Ara+4, Ara+5, Ara-4, Ara-6	5.55	0.00	0.00
Ara+1, Ara+3, Ara+4, Ara+5, Ara-5, Ara-6	5.38	0.00	0.01
Ara+1, Ara+3, Ara+4, Ara-1, Ara-2, Ara-3	6.26	0.00	0.01
Ara+1, Ara+3, Ara+4, Ara-1, Ara-2, Ara-4	8.46	0.00	0.01
Ara+1, Ara+3, Ara+4, Ara-1, Ara-2, Ara-5	7.09	0.00	0.01
Ara+1, Ara+3, Ara+4, Ara-1, Ara-2, Ara-6	6.06	0.00	0.01
Ara+1, Ara+3, Ara+4, Ara-1, Ara-3, Ara-4	7.34	0.00	0.01
Ara+1, Ara+3, Ara+4, Ara-1, Ara-3, Ara-5	6.61	0.00	0.01
Ara+1, Ara+3, Ara+4, Ara-1, Ara-3, Ara-6	5.50	0.00	0.01
Ara+1, Ara+3, Ara+4, Ara-1, Ara-4, Ara-5	9.01	0.00	0.01
Ara+1, Ara+3, Ara+4, Ara-1, Ara-4, Ara-6	7.54	0.00	0.00
Ara+1, Ara+3, Ara+4, Ara-1, Ara-5, Ara-6	6.14	0.00	0.00
Ara+1, Ara+3, Ara+4, Ara-2, Ara-3, Ara-4	6.65	0.00	0.01
Ara+1, Ara+3, Ara+4, Ara-2, Ara-3, Ara-5	5.73	0.00	0.01
Ara+1, Ara+3, Ara+4, Ara-2, Ara-3, Ara-6	4.90	0.00	0.01
Ara+1, Ara+3, Ara+4, Ara-2, Ara-4, Ara-5	7.93	0.00	0.01
Ara+1, Ara+3, Ara+4, Ara-2, Ara-4, Ara-6	6.48	0.00	0.01
Ara+1, Ara+3, Ara+4, Ara-2, Ara-5, Ara-6	5.47	0.00	0.01
Ara+1, Ara+3, Ara+4, Ara-3, Ara-4, Ara-5	6.77	0.00	0.01
Ara+1, Ara+3, Ara+4, Ara-3, Ara-4, Ara-6	5.47	0.00	0.00
Ara+1, Ara+3, Ara+4, Ara-3, Ara-5, Ara-6	5.01	0.00	0.01
Ara+1, Ara+3, Ara+4, Ara-4, Ara-5, Ara-6	6.45	0.00	0.01
Ara+1, Ara+3, Ara+5, Ara-1, Ara-2, Ara-3	5.77	0.00	0.01
Ara+1, Ara+3, Ara+5, Ara-1, Ara-2, Ara-4	6.97	0.00	0.01
Ara+1, Ara+3, Ara+5, Ara-1, Ara-2, Ara-5	6.67	0.00	0.01
Ara+1, Ara+3, Ara+5, Ara-1, Ara-2, Ara-6	4.89	0.00	0.01
Ara+1, Ara+3, Ara+5, Ara-1, Ara-3, Ara-4	6.36	0.00	0.01
Ara+1, Ara+3, Ara+5, Ara-1, Ara-3, Ara-5	6.44	0.00	0.01
Ara+1, Ara+3, Ara+5, Ara-1, Ara-3, Ara-6	4.70	0.00	0.01
Ara+1, Ara+3, Ara+5, Ara-1, Ara-4, Ara-5	7.64	0.00	0.01
Ara+1, Ara+3, Ara+5, Ara-1, Ara-4, Ara-6	5.59	0.00	0.01
Ara+1, Ara+3, Ara+5, Ara-1, Ara-5, Ara-6	5.42	0.00	0.01
Ara+1, Ara+3, Ara+5, Ara-2, Ara-3, Ara-4	6.12	0.00	0.01
Ara+1, Ara+3, Ara+5, Ara-2, Ara-3, Ara-5	5.84	0.00	0.01
Ara+1, Ara+3, Ara+5, Ara-2, Ara-3, Ara-6	4.55	0.00	0.01
Ara+1, Ara+3, Ara+5, Ara-2, Ara-4, Ara-5	7.07	0.00	0.01
Ara+1, Ara+3, Ara+5, Ara-2, Ara-4, Ara-6	5.10	0.00	0.01
Ara+1, Ara+3, Ara+5, Ara-2, Ara-5, Ara-6	5.22	0.00	0.01
Ara+1, Ara+3, Ara+5, Ara-3, Ara-4, Ara-5	6.32	0.00	0.01
Ara+1, Ara+3, Ara+5, Ara-3, Ara-4, Ara-6	4.64	0.00	0.01
Ara+1, Ara+3, Ara+5, Ara-3, Ara-5, Ara-6	4.91	0.00	0.01
Ara+1, Ara+3, Ara+5, Ara-4, Ara-5, Ara-6	5.39	0.00	0.01
Ara+1, Ara+3, Ara-1, Ara-2, Ara-3, Ara-4	7.38	0.00	0.01
Ara+1, Ara+3, Ara-1, Ara-2, Ara-3, Ara-5	6.11	0.00	0.01
Ara+1, Ara+3, Ara-1, Ara-2, Ara-3, Ara-6	5.72	0.00	0.01
Ara+1, Ara+3, Ara-1, Ara-2, Ara-4, Ara-5	9.39	0.00	0.01
Ara+1, Ara+3, Ara-1, Ara-2, Ara-4, Ara-6	7.02	0.00	0.00
Ara+1, Ara+3, Ara-1, Ara-2, Ara-5, Ara-6	5.64	0.00	0.01
Ara+1, Ara+3, Ara-1, Ara-3, Ara-4, Ara-5	6.75	0.00	0.01
Ara+1, Ara+3, Ara-1, Ara-3, Ara-4, Ara-6	5.93	0.00	0.00
Ara+1, Ara+3, Ara-1, Ara-3, Ara-5, Ara-6	5.21	0.00	0.01
Ara+1, Ara+3, Ara-1, Ara-4, Ara-5, Ara-6	6.44	0.00	0.00
Ara+1, Ara+3, Ara-2, Ara-3, Ara-4, Ara-5	6.36	0.00	0.01
Ara+1, Ara+3, Ara-2, Ara-3, Ara-4, Ara-6	5.70	0.00	0.01
Ara+1, Ara+3, Ara-2, Ara-3, Ara-5, Ara-6	5.03	0.00	0.01
Ara+1, Ara+3, Ara-2, Ara-4, Ara-5, Ara-6	6.17	0.00	0.00
Ara+1, Ara+3, Ara-3, Ara-4, Ara-5, Ara-6	5.31	0.00	0.01
Ara+1, Ara+4, Ara+5, Ara-1, Ara-2, Ara-3	5.44	0.00	0.01
Ara+1, Ara+4, Ara+5, Ara-1, Ara-2, Ara-4	6.95	0.00	0.01
Ara+1, Ara+4, Ara+5, Ara-1, Ara-2, Ara-5	6.38	0.00	0.01
Ara+1, Ara+4, Ara+5, Ara-1, Ara-2, Ara-6	4.89	0.00	0.01
Ara+1, Ara+4, Ara+5, Ara-1, Ara-3, Ara-4	6.31	0.00	0.01
Ara+1, Ara+4, Ara+5, Ara-1, Ara-3, Ara-5	6.26	0.00	0.01
Ara+1, Ara+4, Ara+5, Ara-1, Ara-3, Ara-6	4.69	0.00	0.01
Ara+1, Ara+4, Ara+5, Ara-1, Ara-4, Ara-5	7.81	0.00	0.01
Ara+1, Ara+4, Ara+5, Ara-1, Ara-4, Ara-6	5.78	0.00	0.01
Ara+1, Ara+4, Ara+5, Ara-1, Ara-5, Ara-6	5.60	0.00	0.00
Ara+1, Ara+4, Ara+5, Ara-2, Ara-3, Ara-4	6.44	0.00	0.00
Ara+1, Ara+4, Ara+5, Ara-2, Ara-3, Ara-5	5.89	0.00	0.01
Ara+1, Ara+4, Ara+5, Ara-2, Ara-3, Ara-6	4.94	0.00	0.01
Ara+1, Ara+4, Ara+5, Ara-2, Ara-4, Ara-5	7.32	0.00	0.01
Ara+1, Ara+4, Ara+5, Ara-2, Ara-4, Ara-6	5.69	0.00	0.01
Ara+1, Ara+4, Ara+5, Ara-2, Ara-5, Ara-6	5.24	0.00	0.01
Ara+1, Ara+4, Ara+5, Ara-3, Ara-4, Ara-5	6.82	0.00	0.01
Ara+1, Ara+4, Ara+5, Ara-3, Ara-4, Ara-6	5.37	0.00	0.00
Ara+1, Ara+4, Ara+5, Ara-3, Ara-5, Ara-6	5.20	0.00	0.01
Ara+1, Ara+4, Ara+5, Ara-4, Ara-5, Ara-6	6.04	0.00	0.00
Ara+1, Ara+4, Ara-1, Ara-2, Ara-3, Ara-4	6.61	0.00	0.01
Ara+1, Ara+4, Ara-1, Ara-2, Ara-3, Ara-5	5.67	0.00	0.01
Ara+1, Ara+4, Ara-1, Ara-2, Ara-3, Ara-6	5.09	0.00	0.01
Ara+1, Ara+4, Ara-1, Ara-2, Ara-4, Ara-5	7.90	0.00	0.01
Ara+1, Ara+4, Ara-1, Ara-2, Ara-4, Ara-6	7.01	0.00	0.00
Ara+1, Ara+4, Ara-1, Ara-2, Ara-5, Ara-6	5.55	0.00	0.00
Ara+1, Ara+4, Ara-1, Ara-3, Ara-4, Ara-5	6.72	0.00	0.00
Ara+1, Ara+4, Ara-1, Ara-3, Ara-4, Ara-6	5.55	0.00	0.01
Ara+1, Ara+4, Ara-1, Ara-3, Ara-5, Ara-6	5.09	0.00	0.01
Ara+1, Ara+4, Ara-1, Ara-4, Ara-5, Ara-6	6.54	0.00	0.01
Ara+1, Ara+4, Ara-2, Ara-3, Ara-4, Ara-5	6.97	0.00	0.01
Ara+1, Ara+4, Ara-2, Ara-3, Ara-4, Ara-6	6.03	0.00	0.01
Ara+1, Ara+4, Ara-2, Ara-3, Ara-5, Ara-6	5.17	0.00	0.01
Ara+1, Ara+4, Ara-2, Ara-4, Ara-5, Ara-6	6.54	0.00	0.01
Ara+1, Ara+4, Ara-3, Ara-4, Ara-5, Ara-6	5.80	0.00	0.01
Ara+1, Ara+5, Ara-1, Ara-2, Ara-3, Ara-4	7.31	0.00	0.01
Ara+1, Ara+5, Ara-1, Ara-2, Ara-3, Ara-5	7.24	0.00	0.01
Ara+1, Ara+5, Ara-1, Ara-2, Ara-3, Ara-6	5.12	0.00	0.01
Ara+1, Ara+5, Ara-1, Ara-2, Ara-4, Ara-5	9.20	0.00	0.01
Ara+1, Ara+5, Ara-1, Ara-2, Ara-4, Ara-6	5.58	0.00	0.01
Ara+1, Ara+5, Ara-1, Ara-2, Ara-5, Ara-6	5.42	0.00	0.01
Ara+1, Ara+5, Ara-1, Ara-3, Ara-4, Ara-5	7.74	0.00	0.01
Ara+1, Ara+5, Ara-1, Ara-3, Ara-4, Ara-6	5.13	0.00	0.01
Ara+1, Ara+5, Ara-1, Ara-3, Ara-5, Ara-6	5.39	0.00	0.01
Ara+1, Ara+5, Ara-1, Ara-4, Ara-5, Ara-6	5.76	0.00	0.00
Ara+1, Ara+5, Ara-2, Ara-3, Ara-4, Ara-5	7.66	0.00	0.01
Ara+1, Ara+5, Ara-2, Ara-3, Ara-4, Ara-6	5.75	0.00	0.00
Ara+1, Ara+5, Ara-2, Ara-3, Ara-5, Ara-6	5.85	0.00	0.01
Ara+1, Ara+5, Ara-2, Ara-4, Ara-5, Ara-6	5.94	0.00	0.01
Ara+1, Ara+5, Ara-3, Ara-4, Ara-5, Ara-6	5.65	0.00	0.00
Ara+1, Ara-1, Ara-2, Ara-3, Ara-4, Ara-5	7.45	0.00	0.01
Ara+1, Ara-1, Ara-2, Ara-3, Ara-4, Ara-6	6.18	0.00	0.01
Ara+1, Ara-1, Ara-2, Ara-3, Ara-5, Ara-6	5.61	0.00	0.00
Ara+1, Ara-1, Ara-2, Ara-4, Ara-5, Ara-6	6.39	0.00	0.01
Ara+1, Ara-1, Ara-3, Ara-4, Ara-5, Ara-6	5.53	0.00	0.00
Ara+1, Ara-2, Ara-3, Ara-4, Ara-5, Ara-6	6.00	0.00	0.00
Ara+2, Ara+3, Ara+4, Ara+5, Ara-1, Ara-2	6.65	0.00	0.01
Ara+2, Ara+3, Ara+4, Ara+5, Ara-1, Ara-3	6.42	0.00	0.01
Ara+2, Ara+3, Ara+4, Ara+5, Ara-1, Ara-4	8.05	0.00	0.01
Ara+2, Ara+3, Ara+4, Ara+5, Ara-1, Ara-5	7.42	0.00	0.01
Ara+2, Ara+3, Ara+4, Ara+5, Ara-1, Ara-6	6.37	0.00	0.01
Ara+2, Ara+3, Ara+4, Ara+5, Ara-2, Ara-3	5.69	0.00	0.01
Ara+2, Ara+3, Ara+4, Ara+5, Ara-2, Ara-4	7.06	0.00	0.01
Ara+2, Ara+3, Ara+4, Ara+5, Ara-2, Ara-5	6.12	0.00	0.01
Ara+2, Ara+3, Ara+4, Ara+5, Ara-2, Ara-6	5.18	0.00	0.01
Ara+2, Ara+3, Ara+4, Ara+5, Ara-3, Ara-4	6.83	0.00	0.01
Ara+2, Ara+3, Ara+4, Ara+5, Ara-3, Ara-5	6.64	0.00	0.01
Ara+2, Ara+3, Ara+4, Ara+5, Ara-3, Ara-6	5.14	0.00	0.00
Ara+2, Ara+3, Ara+4, Ara+5, Ara-4, Ara-5	7.76	0.00	0.01
Ara+2, Ara+3, Ara+4, Ara+5, Ara-4, Ara-6	6.53	0.00	0.00
Ara+2, Ara+3, Ara+4, Ara+5, Ara-5, Ara-6	5.90	0.00	0.01
Ara+2, Ara+3, Ara+4, Ara-1, Ara-2, Ara-3	7.06	0.00	0.01
Ara+2, Ara+3, Ara+4, Ara-1, Ara-2, Ara-4	9.42	0.00	0.01
Ara+2, Ara+3, Ara+4, Ara-1, Ara-2, Ara-5	7.28	0.00	0.01
Ara+2, Ara+3, Ara+4, Ara-1, Ara-2, Ara-6	6.81	0.00	0.00
Ara+2, Ara+3, Ara+4, Ara-1, Ara-3, Ara-4	8.08	0.00	0.01
Ara+2, Ara+3, Ara+4, Ara-1, Ara-3, Ara-5	6.68	0.00	0.01
Ara+2, Ara+3, Ara+4, Ara-1, Ara-3, Ara-6	6.14	0.00	0.01
Ara+2, Ara+3, Ara+4, Ara-1, Ara-4, Ara-5	9.20	0.00	0.01
Ara+2, Ara+3, Ara+4, Ara-1, Ara-4, Ara-6	8.81	0.00	0.00
Ara+2, Ara+3, Ara+4, Ara-1, Ara-5, Ara-6	6.36	0.00	0.01
Ara+2, Ara+3, Ara+4, Ara-2, Ara-3, Ara-4	7.61	0.00	0.01
Ara+2, Ara+3, Ara+4, Ara-2, Ara-3, Ara-5	6.05	0.00	0.01
Ara+2, Ara+3, Ara+4, Ara-2, Ara-3, Ara-6	5.77	0.00	0.01
Ara+2, Ara+3, Ara+4, Ara-2, Ara-4, Ara-5	8.51	0.00	0.01
Ara+2, Ara+3, Ara+4, Ara-2, Ara-4, Ara-6	7.68	0.00	0.00
Ara+2, Ara+3, Ara+4, Ara-2, Ara-5, Ara-6	5.96	0.00	0.01
Ara+2, Ara+3, Ara+4, Ara-3, Ara-4, Ara-5	7.11	0.00	0.01
Ara+2, Ara+3, Ara+4, Ara-3, Ara-4, Ara-6	6.58	0.00	0.00
Ara+2, Ara+3, Ara+4, Ara-3, Ara-5, Ara-6	5.25	0.00	0.01
Ara+2, Ara+3, Ara+4, Ara-4, Ara-5, Ara-6	7.14	0.00	0.01
Ara+2, Ara+3, Ara+5, Ara-1, Ara-2, Ara-3	5.95	0.00	0.01
Ara+2, Ara+3, Ara+5, Ara-1, Ara-2, Ara-4	7.53	0.00	0.01
Ara+2, Ara+3, Ara+5, Ara-1, Ara-2, Ara-5	6.25	0.00	0.01
Ara+2, Ara+3, Ara+5, Ara-1, Ara-2, Ara-6	5.23	0.00	0.01
Ara+2, Ara+3, Ara+5, Ara-1, Ara-3, Ara-4	6.69	0.00	0.01
Ara+2, Ara+3, Ara+5, Ara-1, Ara-3, Ara-5	6.01	0.00	0.01
Ara+2, Ara+3, Ara+5, Ara-1, Ara-3, Ara-6	5.06	0.00	0.01
Ara+2, Ara+3, Ara+5, Ara-1, Ara-4, Ara-5	7.44	0.00	0.01
Ara+2, Ara+3, Ara+5, Ara-1, Ara-4, Ara-6	6.24	0.00	0.00
Ara+2, Ara+3, Ara+5, Ara-1, Ara-5, Ara-6	5.50	0.00	0.01
Ara+2, Ara+3, Ara+5, Ara-2, Ara-3, Ara-4	6.31	0.00	0.01
Ara+2, Ara+3, Ara+5, Ara-2, Ara-3, Ara-5	5.32	0.00	0.01
Ara+2, Ara+3, Ara+5, Ara-2, Ara-3, Ara-6	4.76	0.00	0.01
Ara+2, Ara+3, Ara+5, Ara-2, Ara-4, Ara-5	6.76	0.00	0.01
Ara+2, Ara+3, Ara+5, Ara-2, Ara-4, Ara-6	5.72	0.00	0.01
Ara+2, Ara+3, Ara+5, Ara-2, Ara-5, Ara-6	5.05	0.00	0.01
Ara+2, Ara+3, Ara+5, Ara-3, Ara-4, Ara-5	6.00	0.00	0.01
Ara+2, Ara+3, Ara+5, Ara-3, Ara-4, Ara-6	5.29	0.00	0.00
Ara+2, Ara+3, Ara+5, Ara-3, Ara-5, Ara-6	5.00	0.00	0.01
Ara+2, Ara+3, Ara+5, Ara-4, Ara-5, Ara-6	5.62	0.00	0.00
Ara+2, Ara+3, Ara-1, Ara-2, Ara-3, Ara-4	8.41	0.00	0.01
Ara+2, Ara+3, Ara-1, Ara-2, Ara-3, Ara-5	5.94	0.00	0.01
Ara+2, Ara+3, Ara-1, Ara-2, Ara-3, Ara-6	6.30	0.00	0.01
Ara+2, Ara+3, Ara-1, Ara-2, Ara-4, Ara-5	9.30	0.00	0.01
Ara+2, Ara+3, Ara-1, Ara-2, Ara-4, Ara-6	7.76	0.00	0.01
Ara+2, Ara+3, Ara-1, Ara-2, Ara-5, Ara-6	5.46	0.00	0.01
Ara+2, Ara+3, Ara-1, Ara-3, Ara-4, Ara-5	6.56	0.00	0.01
Ara+2, Ara+3, Ara-1, Ara-3, Ara-4, Ara-6	6.71	0.00	0.00
Ara+2, Ara+3, Ara-1, Ara-3, Ara-5, Ara-6	5.16	0.00	0.01
Ara+2, Ara+3, Ara-1, Ara-4, Ara-5, Ara-6	6.52	0.00	0.01
Ara+2, Ara+3, Ara-2, Ara-3, Ara-4, Ara-5	6.43	0.00	0.01
Ara+2, Ara+3, Ara-2, Ara-3, Ara-4, Ara-6	6.57	0.00	0.01
Ara+2, Ara+3, Ara-2, Ara-3, Ara-5, Ara-6	4.86	0.00	0.01
Ara+2, Ara+3, Ara-2, Ara-4, Ara-5, Ara-6	6.65	0.00	0.01
Ara+2, Ara+3, Ara-3, Ara-4, Ara-5, Ara-6	5.40	0.00	0.01
Ara+2, Ara+4, Ara+5, Ara-1, Ara-2, Ara-3	6.38	0.00	0.01
Ara+2, Ara+4, Ara+5, Ara-1, Ara-2, Ara-4	7.80	0.00	0.01
Ara+2, Ara+4, Ara+5, Ara-1, Ara-2, Ara-5	6.58	0.00	0.01
Ara+2, Ara+4, Ara+5, Ara-1, Ara-2, Ara-6	5.92	0.00	0.01
Ara+2, Ara+4, Ara+5, Ara-1, Ara-3, Ara-4	7.20	0.00	0.01
Ara+2, Ara+4, Ara+5, Ara-1, Ara-3, Ara-5	6.46	0.00	0.00
Ara+2, Ara+4, Ara+5, Ara-1, Ara-3, Ara-6	5.77	0.00	0.00
Ara+2, Ara+4, Ara+5, Ara-1, Ara-4, Ara-5	8.01	0.00	0.00
Ara+2, Ara+4, Ara+5, Ara-1, Ara-4, Ara-6	6.93	0.00	0.00
Ara+2, Ara+4, Ara+5, Ara-1, Ara-5, Ara-6	6.13	0.00	0.01
Ara+2, Ara+4, Ara+5, Ara-2, Ara-3, Ara-4	7.28	0.00	0.01
Ara+2, Ara+4, Ara+5, Ara-2, Ara-3, Ara-5	6.22	0.00	0.01
Ara+2, Ara+4, Ara+5, Ara-2, Ara-3, Ara-6	6.08	0.00	0.01
Ara+2, Ara+4, Ara+5, Ara-2, Ara-4, Ara-5	8.05	0.00	0.01
Ara+2, Ara+4, Ara+5, Ara-2, Ara-4, Ara-6	7.60	0.00	0.01
Ara+2, Ara+4, Ara+5, Ara-2, Ara-5, Ara-6	6.15	0.00	0.01
Ara+2, Ara+4, Ara+5, Ara-3, Ara-4, Ara-5	7.03	0.00	0.01
Ara+2, Ara+4, Ara+5, Ara-3, Ara-4, Ara-6	6.64	0.00	0.01
Ara+2, Ara+4, Ara+5, Ara-3, Ara-5, Ara-6	5.87	0.00	0.01
Ara+2, Ara+4, Ara+5, Ara-4, Ara-5, Ara-6	7.05	0.00	0.01
Ara+2, Ara+4, Ara-1, Ara-2, Ara-3, Ara-4	7.96	0.00	0.01
Ara+2, Ara+4, Ara-1, Ara-2, Ara-3, Ara-5	6.00	0.00	0.01
Ara+2, Ara+4, Ara-1, Ara-2, Ara-3, Ara-6	6.51	0.00	0.01
Ara+2, Ara+4, Ara-1, Ara-2, Ara-4, Ara-5	8.09	0.00	0.01
Ara+2, Ara+4, Ara-1, Ara-2, Ara-4, Ara-6	8.21	0.00	0.01
Ara+2, Ara+4, Ara-1, Ara-2, Ara-5, Ara-6	5.77	0.00	0.00
Ara+2, Ara+4, Ara-1, Ara-3, Ara-4, Ara-5	6.93	0.00	0.01
Ara+2, Ara+4, Ara-1, Ara-3, Ara-4, Ara-6	7.13	0.00	0.01
Ara+2, Ara+4, Ara-1, Ara-3, Ara-5, Ara-6	5.47	0.00	0.00
Ara+2, Ara+4, Ara-1, Ara-4, Ara-5, Ara-6	6.94	0.00	0.00
Ara+2, Ara+4, Ara-2, Ara-3, Ara-4, Ara-5	7.29	0.00	0.01
Ara+2, Ara+4, Ara-2, Ara-3, Ara-4, Ara-6	7.64	0.00	0.01
Ara+2, Ara+4, Ara-2, Ara-3, Ara-5, Ara-6	5.80	0.00	0.01
Ara+2, Ara+4, Ara-2, Ara-4, Ara-5, Ara-6	7.62	0.00	0.01
Ara+2, Ara+4, Ara-3, Ara-4, Ara-5, Ara-6	6.34	0.00	0.01
Ara+2, Ara+5, Ara-1, Ara-2, Ara-3, Ara-4	8.11	0.00	0.01
Ara+2, Ara+5, Ara-1, Ara-2, Ara-3, Ara-5	6.82	0.00	0.01
Ara+2, Ara+5, Ara-1, Ara-2, Ara-3, Ara-6	5.71	0.00	0.01
Ara+2, Ara+5, Ara-1, Ara-2, Ara-4, Ara-5	8.99	0.00	0.01
Ara+2, Ara+5, Ara-1, Ara-2, Ara-4, Ara-6	6.61	0.00	0.01
Ara+2, Ara+5, Ara-1, Ara-2, Ara-5, Ara-6	5.37	0.00	0.01
Ara+2, Ara+5, Ara-1, Ara-3, Ara-4, Ara-5	7.80	0.00	0.01
Ara+2, Ara+5, Ara-1, Ara-3, Ara-4, Ara-6	6.63	0.00	0.00
Ara+2, Ara+5, Ara-1, Ara-3, Ara-5, Ara-6	5.61	0.00	0.00
Ara+2, Ara+5, Ara-1, Ara-4, Ara-5, Ara-6	6.29	0.00	0.00
Ara+2, Ara+5, Ara-2, Ara-3, Ara-4, Ara-5	7.60	0.00	0.01
Ara+2, Ara+5, Ara-2, Ara-3, Ara-4, Ara-6	6.62	0.00	0.00
Ara+2, Ara+5, Ara-2, Ara-3, Ara-5, Ara-6	5.79	0.00	0.01
Ara+2, Ara+5, Ara-2, Ara-4, Ara-5, Ara-6	6.57	0.00	0.01
Ara+2, Ara+5, Ara-3, Ara-4, Ara-5, Ara-6	6.16	0.00	0.00
Ara+2, Ara-1, Ara-2, Ara-3, Ara-4, Ara-5	7.51	0.00	0.01
Ara+2, Ara-1, Ara-2, Ara-3, Ara-4, Ara-6	7.45	0.00	0.01
