Strain Combination	Observed Ratio (%)	Simulated Mean (%)	Simulated Std Dev (%)
Ara+1, Ara+2, Ara+4, Ara-2, Ara-4, Ara-6	7.62	0.01	0.04
Ara+1, Ara+2, Ara+4, Ara-2, Ara-5, Ara-6	6.98	0.01	0.04
Ara+1, Ara+2, Ara+4, Ara-3, Ara-4, Ara-5	8.01	0.01	0.05
Ara+1, Ara+2, Ara+4, Ara-3, Ara-4, Ara-6	6.21	0.01	0.04
Ara+1, Ara+2, Ara+4, Ara-3, Ara-5, Ara-6	6.02	0.01	0.04
Ara+1, Ara+2, Ara+4, Ara-4, Ara-5, Ara-6	7.52	0.01	0.04
Ara+1, Ara+2, Ara+5, Ara-1, Ara-2, Ara-3	8.01	0.03	0.06
Ara+1, Ara+2, Ara+5, Ara-1, Ara-2, Ara-4	9.96	0.03	0.06
Ara+1, Ara+2, Ara+5, Ara-1, Ara-2, Ara-5	10.31	0.03	0.06
Ara+1, Ara+2, Ara+5, Ara-1, Ara-2, Ara-6	6.05	0.02	0.05
Ara+1, Ara+2, Ara+5, Ara-1, Ara-3, Ara-4	8.05	0.02	0.05
Ara+1, Ara+2, Ara+5, Ara-1, Ara-3, Ara-5	8.72	0.03	0.06
Ara+1, Ara+2, Ara+5, Ara-1, Ara-3, Ara-6	5.51	0.01	0.04
Ara+1, Ara+2, Ara+5, Ara-1, Ara-4, Ara-5	10.87	0.02	0.05
Ara+1, Ara+2, Ara+5, Ara-1, Ara-4, Ara-6	7.02	0.01	0.04
Ara+1, Ara+2, Ara+5, Ara-1, Ara-5, Ara-6	6.54	0.01	0.04
Ara+1, Ara+2, Ara+5, Ara-2, Ara-3, Ara-4	8.70	0.03	0.05
Ara+1, Ara+2, Ara+5, Ara-2, Ara-3, Ara-5	8.83	0.03	0.07
Ara+1, Ara+2, Ara+5, Ara-2, Ara-3, Ara-6	5.82	0.02	0.06
Ara+1, Ara+2, Ara+5, Ara-2, Ara-4, Ara-5	10.74	0.02	0.06
Ara+1, Ara+2, Ara+5, Ara-2, Ara-4, Ara-6	6.99	0.02	0.05
Ara+1, Ara+2, Ara+5, Ara-2, Ara-5, Ara-6	7.18	0.02	0.05
Ara+1, Ara+2, Ara+5, Ara-3, Ara-4, Ara-5	8.57	0.02	0.05
Ara+1, Ara+2, Ara+5, Ara-3, Ara-4, Ara-6	6.05	0.01	0.04
Ara+1, Ara+2, Ara+5, Ara-3, Ara-5, Ara-6	6.01	0.02	0.05
Ara+1, Ara+2, Ara+5, Ara-4, Ara-5, Ara-6	7.43	0.01	0.04
Ara+1, Ara+2, Ara-1, Ara-2, Ara-3, Ara-4	8.98	0.03	0.06
Ara+1, Ara+2, Ara-1, Ara-2, Ara-3, Ara-5	8.63	0.03	0.06
Ara+1, Ara+2, Ara-1, Ara-2, Ara-3, Ara-6	6.48	0.02	0.05
Ara+1, Ara+2, Ara-1, Ara-2, Ara-4, Ara-5	11.80	0.02	0.05
Ara+1, Ara+2, Ara-1, Ara-2, Ara-4, Ara-6	7.97	0.01	0.04
Ara+1, Ara+2, Ara-1, Ara-2, Ara-5, Ara-6	6.96	0.02	0.04
Ara+1, Ara+2, Ara-1, Ara-3, Ara-4, Ara-5	8.87	0.02	0.05
Ara+1, Ara+2, Ara-1, Ara-3, Ara-4, Ara-6	6.93	0.01	0.05
Ara+1, Ara+2, Ara-1, Ara-3, Ara-5, Ara-6	6.17	0.01	0.04
Ara+1, Ara+2, Ara-1, Ara-4, Ara-5, Ara-6	7.62	0.01	0.04
Ara+1, Ara+2, Ara-2, Ara-3, Ara-4, Ara-5	8.74	0.02	0.06
Ara+1, Ara+2, Ara-2, Ara-3, Ara-4, Ara-6	6.90	0.02	0.05
Ara+1, Ara+2, Ara-2, Ara-3, Ara-5, Ara-6	6.32	0.02	0.05
Ara+1, Ara+2, Ara-2, Ara-4, Ara-5, Ara-6	7.96	0.01	0.05
Ara+1, Ara+2, Ara-3, Ara-4, Ara-5, Ara-6	6.90	0.01	0.04
Ara+1, Ara+3, Ara+4, Ara+5, Ara-1, Ara-2	6.96	0.02	0.06
Ara+1, Ara+3, Ara+4, Ara+5, Ara-1, Ara-3	6.22	0.02	0.05
Ara+1, Ara+3, Ara+4, Ara+5, Ara-1, Ara-4	8.13	0.02	0.05
Ara+1, Ara+3, Ara+4, Ara+5, Ara-1, Ara-5	7.76	0.02	0.05
Ara+1, Ara+3, Ara+4, Ara+5, Ara-1, Ara-6	6.15	0.01	0.04
Ara+1, Ara+3, Ara+4, Ara+5, Ara-2, Ara-3	6.48	0.03	0.06
Ara+1, Ara+3, Ara+4, Ara+5, Ara-2, Ara-4	7.51	0.02	0.05
Ara+1, Ara+3, Ara+4, Ara+5, Ara-2, Ara-5	7.56	0.02	0.05
Ara+1, Ara+3, Ara+4, Ara+5, Ara-2, Ara-6	5.09	0.01	0.04
Ara+1, Ara+3, Ara+4, Ara+5, Ara-3, Ara-4	7.17	0.02	0.05
Ara+1, Ara+3, Ara+4, Ara+5, Ara-3, Ara-5	6.83	0.02	0.05
Ara+1, Ara+3, Ara+4, Ara+5, Ara-3, Ara-6	4.49	0.01	0.04
Ara+1, Ara+3, Ara+4, Ara+5, Ara-4, Ara-5	8.40	0.01	0.04
Ara+1, Ara+3, Ara+4, Ara+5, Ara-4, Ara-6	6.00	0.01	0.04
Ara+1, Ara+3, Ara+4, Ara+5, Ara-5, Ara-6	5.52	0.01	0.04
Ara+1, Ara+3, Ara+4, Ara-1, Ara-2, Ara-3	7.12	0.03	0.06
Ara+1, Ara+3, Ara+4, Ara-1, Ara-2, Ara-4	8.59	0.02	0.05
Ara+1, Ara+3, Ara+4, Ara-1, Ara-2, Ara-5	7.98	0.03	0.06
Ara+1, Ara+3, Ara+4, Ara-1, Ara-2, Ara-6	6.33	0.02	0.05
Ara+1, Ara+3, Ara+4, Ara-1, Ara-3, Ara-4	7.61	0.02	0.05
Ara+1, Ara+3, Ara+4, Ara-1, Ara-3, Ara-5	7.27	0.02	0.05
Ara+1, Ara+3, Ara+4, Ara-1, Ara-3, Ara-6	5.64	0.01	0.04
Ara+1, Ara+3, Ara+4, Ara-1, Ara-4, Ara-5	9.43	0.01	0.05
Ara+1, Ara+3, Ara+4, Ara-1, Ara-4, Ara-6	7.69	0.01	0.04
Ara+1, Ara+3, Ara+4, Ara-1, Ara-5, Ara-6	6.28	0.01	0.04
Ara+1, Ara+3, Ara+4, Ara-2, Ara-3, Ara-4	7.67	0.02	0.05
Ara+1, Ara+3, Ara+4, Ara-2, Ara-3, Ara-5	7.22	0.02	0.05
Ara+1, Ara+3, Ara+4, Ara-2, Ara-3, Ara-6	5.43	0.02	0.05
Ara+1, Ara+3, Ara+4, Ara-2, Ara-4, Ara-5	8.72	0.02	0.05
Ara+1, Ara+3, Ara+4, Ara-2, Ara-4, Ara-6	6.63	0.01	0.04
Ara+1, Ara+3, Ara+4, Ara-2, Ara-5, Ara-6	6.16	0.01	0.04
Ara+1, Ara+3, Ara+4, Ara-3, Ara-4, Ara-5	7.73	0.01	0.04
Ara+1, Ara+3, Ara+4, Ara-3, Ara-4, Ara-6	5.76	0.01	0.03
Ara+1, Ara+3, Ara+4, Ara-3, Ara-5, Ara-6	5.44	0.01	0.04
Ara+1, Ara+3, Ara+4, Ara-4, Ara-5, Ara-6	6.75	0.01	0.03
Ara+1, Ara+3, Ara+5, Ara-1, Ara-2, Ara-3	7.06	0.04	0.07
Ara+1, Ara+3, Ara+5, Ara-1, Ara-2, Ara-4	7.72	0.02	0.05
Ara+1, Ara+3, Ara+5, Ara-1, Ara-2, Ara-5	8.00	0.03	0.06
Ara+1, Ara+3, Ara+5, Ara-1, Ara-2, Ara-6	5.79	0.02	0.05
Ara+1, Ara+3, Ara+5, Ara-1, Ara-3, Ara-4	6.88	0.02	0.05
Ara+1, Ara+3, Ara+5, Ara-1, Ara-3, Ara-5	7.07	0.03	0.06
Ara+1, Ara+3, Ara+5, Ara-1, Ara-3, Ara-6	5.24	0.02	0.05
Ara+1, Ara+3, Ara+5, Ara-1, Ara-4, Ara-5	8.18	0.02	0.05
Ara+1, Ara+3, Ara+5, Ara-1, Ara-4, Ara-6	6.59	0.01	0.04
Ara+1, Ara+3, Ara+5, Ara-1, Ara-5, Ara-6	5.84	0.02	0.05
Ara+1, Ara+3, Ara+5, Ara-2, Ara-3, Ara-4	7.47	0.03	0.06
Ara+1, Ara+3, Ara+5, Ara-2, Ara-3, Ara-5	7.16	0.03	0.06
Ara+1, Ara+3, Ara+5, Ara-2, Ara-3, Ara-6	5.31	0.02	0.05
Ara+1, Ara+3, Ara+5, Ara-2, Ara-4, Ara-5	7.95	0.02	0.05
Ara+1, Ara+3, Ara+5, Ara-2, Ara-4, Ara-6	5.78	0.01	0.04
Ara+1, Ara+3, Ara+5, Ara-2, Ara-5, Ara-6	6.01	0.02	0.05
Ara+1, Ara+3, Ara+5, Ara-3, Ara-4, Ara-5	6.98	0.02	0.05
Ara+1, Ara+3, Ara+5, Ara-3, Ara-4, Ara-6	5.20	0.01	0.04
Ara+1, Ara+3, Ara+5, Ara-3, Ara-5, Ara-6	5.18	0.01	0.04
Ara+1, Ara+3, Ara+5, Ara-4, Ara-5, Ara-6	5.82	0.01	0.04
Ara+1, Ara+3, Ara-1, Ara-2, Ara-3, Ara-4	8.12	0.02	0.05
Ara+1, Ara+3, Ara-1, Ara-2, Ara-3, Ara-5	7.55	0.04	0.07
Ara+1, Ara+3, Ara-1, Ara-2, Ara-3, Ara-6	6.48	0.02	0.05
Ara+1, Ara+3, Ara-1, Ara-2, Ara-4, Ara-5	9.89	0.02	0.06
Ara+1, Ara+3, Ara-1, Ara-2, Ara-4, Ara-6	7.56	0.01	0.04
Ara+1, Ara+3, Ara-1, Ara-2, Ara-5, Ara-6	6.43	0.02	0.05
Ara+1, Ara+3, Ara-1, Ara-3, Ara-4, Ara-5	7.41	0.02	0.05
Ara+1, Ara+3, Ara-1, Ara-3, Ara-4, Ara-6	6.50	0.01	0.04
Ara+1, Ara+3, Ara-1, Ara-3, Ara-5, Ara-6	5.62	0.02	0.05
Ara+1, Ara+3, Ara-1, Ara-4, Ara-5, Ara-6	6.88	0.01	0.04
Ara+1, Ara+3, Ara-2, Ara-3, Ara-4, Ara-5	7.48	0.03	0.06
Ara+1, Ara+3, Ara-2, Ara-3, Ara-4, Ara-6	6.36	0.01	0.04
Ara+1, Ara+3, Ara-2, Ara-3, Ara-5, Ara-6	5.93	0.02	0.05
Ara+1, Ara+3, Ara-2, Ara-4, Ara-5, Ara-6	6.72	0.01	0.04
Ara+1, Ara+3, Ara-3, Ara-4, Ara-5, Ara-6	5.89	0.01	0.04
Ara+1, Ara+4, Ara+5, Ara-1, Ara-2, Ara-3	6.18	0.03	0.06
Ara+1, Ara+4, Ara+5, Ara-1, Ara-2, Ara-4	7.61	0.01	0.04
Ara+1, Ara+4, Ara+5, Ara-1, Ara-2, Ara-5	7.40	0.02	0.05
Ara+1, Ara+4, Ara+5, Ara-1, Ara-2, Ara-6	5.57	0.01	0.04
Ara+1, Ara+4, Ara+5, Ara-1, Ara-3, Ara-4	6.58	0.02	0.05
Ara+1, Ara+4, Ara+5, Ara-1, Ara-3, Ara-5	6.79	0.02	0.05
Ara+1, Ara+4, Ara+5, Ara-1, Ara-3, Ara-6	4.83	0.01	0.04
Ara+1, Ara+4, Ara+5, Ara-1, Ara-4, Ara-5	8.09	0.01	0.04
Ara+1, Ara+4, Ara+5, Ara-1, Ara-4, Ara-6	6.39	0.01	0.04
Ara+1, Ara+4, Ara+5, Ara-1, Ara-5, Ara-6	5.75	0.01	0.04
Ara+1, Ara+4, Ara+5, Ara-2, Ara-3, Ara-4	7.99	0.02	0.05
Ara+1, Ara+4, Ara+5, Ara-2, Ara-3, Ara-5	8.53	0.02	0.05
Ara+1, Ara+4, Ara+5, Ara-2, Ara-3, Ara-6	5.47	0.01	0.04
Ara+1, Ara+4, Ara+5, Ara-2, Ara-4, Ara-5	8.92	0.02	0.05
Ara+1, Ara+4, Ara+5, Ara-2, Ara-4, Ara-6	6.40	0.01	0.04
Ara+1, Ara+4, Ara+5, Ara-2, Ara-5, Ara-6	6.35	0.01	0.04
Ara+1, Ara+4, Ara+5, Ara-3, Ara-4, Ara-5	8.08	0.02	0.05
Ara+1, Ara+4, Ara+5, Ara-3, Ara-4, Ara-6	5.52	0.01	0.03
Ara+1, Ara+4, Ara+5, Ara-3, Ara-5, Ara-6	5.49	0.01	0.04
Ara+1, Ara+4, Ara+5, Ara-4, Ara-5, Ara-6	6.50	0.01	0.04
Ara+1, Ara+4, Ara-1, Ara-2, Ara-3, Ara-4	6.99	0.02	0.05
Ara+1, Ara+4, Ara-1, Ara-2, Ara-3, Ara-5	6.81	0.02	0.05
Ara+1, Ara+4, Ara-1, Ara-2, Ara-3, Ara-6	5.50	0.01	0.04
Ara+1, Ara+4, Ara-1, Ara-2, Ara-4, Ara-5	8.30	0.01	0.04
Ara+1, Ara+4, Ara-1, Ara-2, Ara-4, Ara-6	7.29	0.01	0.04
Ara+1, Ara+4, Ara-1, Ara-2, Ara-5, Ara-6	6.10	0.01	0.04
Ara+1, Ara+4, Ara-1, Ara-3, Ara-4, Ara-5	7.28	0.01	0.04
Ara+1, Ara+4, Ara-1, Ara-3, Ara-4, Ara-6	5.70	0.01	0.04
Ara+1, Ara+4, Ara-1, Ara-3, Ara-5, Ara-6	5.52	0.01	0.04
Ara+1, Ara+4, Ara-1, Ara-4, Ara-5, Ara-6	6.70	0.01	0.03
Ara+1, Ara+4, Ara-2, Ara-3, Ara-4, Ara-5	8.55	0.02	0.05
Ara+1, Ara+4, Ara-2, Ara-3, Ara-4, Ara-6	6.31	0.01	0.04
Ara+1, Ara+4, Ara-2, Ara-3, Ara-5, Ara-6	5.99	0.02	0.05
Ara+1, Ara+4, Ara-2, Ara-4, Ara-5, Ara-6	7.27	0.01	0.04
Ara+1, Ara+4, Ara-3, Ara-4, Ara-5, Ara-6	6.26	0.01	0.04
Ara+1, Ara+5, Ara-1, Ara-2, Ara-3, Ara-4	7.93	0.03	0.06
Ara+1, Ara+5, Ara-1, Ara-2, Ara-3, Ara-5	8.33	0.03	0.06
Ara+1, Ara+5, Ara-1, Ara-2, Ara-3, Ara-6	5.89	0.02	0.05
Ara+1, Ara+5, Ara-1, Ara-2, Ara-4, Ara-5	9.71	0.02	0.06
Ara+1, Ara+5, Ara-1, Ara-2, Ara-4, Ara-6	6.67	0.01	0.04
Ara+1, Ara+5, Ara-1, Ara-2, Ara-5, Ara-6	6.35	0.02	0.05
Ara+1, Ara+5, Ara-1, Ara-3, Ara-4, Ara-5	8.14	0.02	0.05
Ara+1, Ara+5, Ara-1, Ara-3, Ara-4, Ara-6	5.98	0.01	0.04
Ara+1, Ara+5, Ara-1, Ara-3, Ara-5, Ara-6	5.81	0.01	0.04
Ara+1, Ara+5, Ara-1, Ara-4, Ara-5, Ara-6	6.65	0.01	0.04
Ara+1, Ara+5, Ara-2, Ara-3, Ara-4, Ara-5	9.05	0.03	0.06
Ara+1, Ara+5, Ara-2, Ara-3, Ara-4, Ara-6	6.42	0.01	0.04
Ara+1, Ara+5, Ara-2, Ara-3, Ara-5, Ara-6	6.50	0.02	0.05
Ara+1, Ara+5, Ara-2, Ara-4, Ara-5, Ara-6	7.19	0.01	0.04
Ara+1, Ara+5, Ara-3, Ara-4, Ara-5, Ara-6	6.23	0.01	0.03
Ara+1, Ara-1, Ara-2, Ara-3, Ara-4, Ara-5	8.21	0.02	0.05
Ara+1, Ara-1, Ara-2, Ara-3, Ara-4, Ara-6	6.85	0.02	0.05
Ara+1, Ara-1, Ara-2, Ara-3, Ara-5, Ara-6	6.27	0.02	0.05
Ara+1, Ara-1, Ara-2, Ara-4, Ara-5, Ara-6	7.23	0.01	0.04
Ara+1, Ara-1, Ara-3, Ara-4, Ara-5, Ara-6	6.41	0.01	0.04
Ara+1, Ara-2, Ara-3, Ara-4, Ara-5, Ara-6	6.68	0.02	0.05
Ara+2, Ara+3, Ara+4, Ara+5, Ara-1, Ara-2	7.51	0.02	0.05
Ara+2, Ara+3, Ara+4, Ara+5, Ara-1, Ara-3	6.80	0.02	0.05
Ara+2, Ara+3, Ara+4, Ara+5, Ara-1, Ara-4	9.01	0.02	0.05
Ara+2, Ara+3, Ara+4, Ara+5, Ara-1, Ara-5	7.95	0.02	0.05
Ara+2, Ara+3, Ara+4, Ara+5, Ara-1, Ara-6	6.93	0.01	0.04
Ara+2, Ara+3, Ara+4, Ara+5, Ara-2, Ara-3	8.12	0.03	0.06
Ara+2, Ara+3, Ara+4, Ara+5, Ara-2, Ara-4	8.34	0.02	0.05
Ara+2, Ara+3, Ara+4, Ara+5, Ara-2, Ara-5	8.24	0.03	0.06
Ara+2, Ara+3, Ara+4, Ara+5, Ara-2, Ara-6	6.37	0.01	0.04
Ara+2, Ara+3, Ara+4, Ara+5, Ara-3, Ara-4	8.17	0.02	0.05
Ara+2, Ara+3, Ara+4, Ara+5, Ara-3, Ara-5	7.55	0.02	0.05
Ara+2, Ara+3, Ara+4, Ara+5, Ara-3, Ara-6	6.11	0.02	0.05
Ara+2, Ara+3, Ara+4, Ara+5, Ara-4, Ara-5	8.87	0.02	0.05
Ara+2, Ara+3, Ara+4, Ara+5, Ara-4, Ara-6	7.12	0.01	0.04
Ara+2, Ara+3, Ara+4, Ara+5, Ara-5, Ara-6	6.18	0.01	0.04
Ara+2, Ara+3, Ara+4, Ara-1, Ara-2, Ara-3	8.15	0.03	0.06
Ara+2, Ara+3, Ara+4, Ara-1, Ara-2, Ara-4	9.54	0.02	0.05
Ara+2, Ara+3, Ara+4, Ara-1, Ara-2, Ara-5	8.03	0.02	0.05
Ara+2, Ara+3, Ara+4, Ara-1, Ara-2, Ara-6	7.21	0.02	0.05
Ara+2, Ara+3, Ara+4, Ara-1, Ara-3, Ara-4	8.48	0.02	0.05
Ara+2, Ara+3, Ara+4, Ara-1, Ara-3, Ara-5	7.33	0.02	0.05
Ara+2, Ara+3, Ara+4, Ara-1, Ara-3, Ara-6	6.56	0.01	0.04
Ara+2, Ara+3, Ara+4, Ara-1, Ara-4, Ara-5	9.61	0.01	0.04
Ara+2, Ara+3, Ara+4, Ara-1, Ara-4, Ara-6	9.10	0.01	0.03
Ara+2, Ara+3, Ara+4, Ara-1, Ara-5, Ara-6	6.51	0.01	0.04
Ara+2, Ara+3, Ara+4, Ara-2, Ara-3, Ara-4	9.00	0.02	0.05
Ara+2, Ara+3, Ara+4, Ara-2, Ara-3, Ara-5	8.27	0.03	0.06
Ara+2, Ara+3, Ara+4, Ara-2, Ara-3, Ara-6	7.08	0.02	0.05
Ara+2, Ara+3, Ara+4, Ara-2, Ara-4, Ara-5	9.29	0.02	0.05
Ara+2, Ara+3, Ara+4, Ara-2, Ara-4, Ara-6	7.82	0.01	0.04
Ara+2, Ara+3, Ara+4, Ara-2, Ara-5, Ara-6	6.78	0.01	0.04
Ara+2, Ara+3, Ara+4, Ara-3, Ara-4, Ara-5	8.34	0.02	0.05
Ara+2, Ara+3, Ara+4, Ara-3, Ara-4, Ara-6	7.32	0.01	0.04
Ara+2, Ara+3, Ara+4, Ara-3, Ara-5, Ara-6	6.24	0.01	0.04
Ara+2, Ara+3, Ara+4, Ara-4, Ara-5, Ara-6	7.29	0.01	0.03
Ara+2, Ara+3, Ara+5, Ara-1, Ara-2, Ara-3	7.47	0.04	0.06
Ara+2, Ara+3, Ara+5, Ara-1, Ara-2, Ara-4	8.27	0.03	0.06
Ara+2, Ara+3, Ara+5, Ara-1, Ara-2, Ara-5	7.57	0.03	0.06
Ara+2, Ara+3, Ara+5, Ara-1, Ara-2, Ara-6	5.99	0.02	0.05
Ara+2, Ara+3, Ara+5, Ara-1, Ara-3, Ara-4	7.46	0.02	0.05
Ara+2, Ara+3, Ara+5, Ara-1, Ara-3, Ara-5	7.01	0.03	0.06
Ara+2, Ara+3, Ara+5, Ara-1, Ara-3, Ara-6	5.72	0.02	0.05
Ara+2, Ara+3, Ara+5, Ara-1, Ara-4, Ara-5	8.10	0.02	0.05
Ara+2, Ara+3, Ara+5, Ara-1, Ara-4, Ara-6	7.09	0.01	0.04
Ara+2, Ara+3, Ara+5, Ara-1, Ara-5, Ara-6	5.92	0.02	0.05
Ara+2, Ara+3, Ara+5, Ara-2, Ara-3, Ara-4	8.13	0.03	0.06
Ara+2, Ara+3, Ara+5, Ara-2, Ara-3, Ara-5	7.45	0.03	0.06
Ara+2, Ara+3, Ara+5, Ara-2, Ara-3, Ara-6	5.89	0.02	0.05
Ara+2, Ara+3, Ara+5, Ara-2, Ara-4, Ara-5	7.88	0.02	0.05
Ara+2, Ara+3, Ara+5, Ara-2, Ara-4, Ara-6	6.25	0.01	0.04
Ara+2, Ara+3, Ara+5, Ara-2, Ara-5, Ara-6	6.08	0.02	0.05
Ara+2, Ara+3, Ara+5, Ara-3, Ara-4, Ara-5	6.92	0.02	0.05
Ara+2, Ara+3, Ara+5, Ara-3, Ara-4, Ara-6	5.84	0.01	0.04
Ara+2, Ara+3, Ara+5, Ara-3, Ara-5, Ara-6	5.67	0.02	0.05
Ara+2, Ara+3, Ara+5, Ara-4, Ara-5, Ara-6	5.91	0.01	0.04
Ara+2, Ara+3, Ara-1, Ara-2, Ara-3, Ara-4	9.51	0.03	0.06
Ara+2, Ara+3, Ara-1, Ara-2, Ara-3, Ara-5	7.49	0.03	0.06
Ara+2, Ara+3, Ara-1, Ara-2, Ara-3, Ara-6	7.30	0.02	0.05
Ara+2, Ara+3, Ara-1, Ara-2, Ara-4, Ara-5	9.68	0.02	0.05
Ara+2, Ara+3, Ara-1, Ara-2, Ara-4, Ara-6	8.29	0.01	0.04
Ara+2, Ara+3, Ara-1, Ara-2, Ara-5, Ara-6	6.11	0.02	0.05
Ara+2, Ara+3, Ara-1, Ara-3, Ara-4, Ara-5	7.34	0.02	0.05
Ara+2, Ara+3, Ara-1, Ara-3, Ara-4, Ara-6	7.69	0.01	0.04
Ara+2, Ara+3, Ara-1, Ara-3, Ara-5, Ara-6	5.98	0.02	0.05
Ara+2, Ara+3, Ara-1, Ara-4, Ara-5, Ara-6	6.81	0.01	0.04
Ara+2, Ara+3, Ara-2, Ara-3, Ara-4, Ara-5	7.91	0.03	0.06
Ara+2, Ara+3, Ara-2, Ara-3, Ara-4, Ara-6	7.62	0.02	0.05
Ara+2, Ara+3, Ara-2, Ara-3, Ara-5, Ara-6	6.13	0.02	0.05
Ara+2, Ara+3, Ara-2, Ara-4, Ara-5, Ara-6	6.93	0.02	0.04
Ara+2, Ara+3, Ara-3, Ara-4, Ara-5, Ara-6	6.25	0.01	0.04
Ara+2, Ara+4, Ara+5, Ara-1, Ara-2, Ara-3	7.11	0.03	0.06
Ara+2, Ara+4, Ara+5, Ara-1, Ara-2, Ara-4	8.45	0.02	0.05
Ara+2, Ara+4, Ara+5, Ara-1, Ara-2, Ara-5	7.46	0.02	0.05
Ara+2, Ara+4, Ara+5, Ara-1, Ara-2, Ara-6	6.59	0.02	0.04
Ara+2, Ara+4, Ara+5, Ara-1, Ara-3, Ara-4	7.47	0.01	0.04
Ara+2, Ara+4, Ara+5, Ara-1, Ara-3, Ara-5	6.99	0.02	0.05
Ara+2, Ara+4, Ara+5, Ara-1, Ara-3, Ara-6	6.05	0.01	0.04
Ara+2, Ara+4, Ara+5, Ara-1, Ara-4, Ara-5	8.43	0.01	0.04
Ara+2, Ara+4, Ara+5, Ara-1, Ara-4, Ara-6	7.53	0.01	0.04
Ara+2, Ara+4, Ara+5, Ara-1, Ara-5, Ara-6	6.27	0.01	0.04
Ara+2, Ara+4, Ara+5, Ara-2, Ara-3, Ara-4	8.43	0.02	0.05
Ara+2, Ara+4, Ara+5, Ara-2, Ara-3, Ara-5	8.58	0.02	0.05
Ara+2, Ara+4, Ara+5, Ara-2, Ara-3, Ara-6	7.27	0.02	0.05
Ara+2, Ara+4, Ara+5, Ara-2, Ara-4, Ara-5	9.50	0.02	0.05
Ara+2, Ara+4, Ara+5, Ara-2, Ara-4, Ara-6	8.02	0.01	0.04
Ara+2, Ara+4, Ara+5, Ara-2, Ara-5, Ara-6	7.79	0.01	0.04
Ara+2, Ara+4, Ara+5, Ara-3, Ara-4, Ara-5	7.86	0.02	0.05
Ara+2, Ara+4, Ara+5, Ara-3, Ara-4, Ara-6	7.23	0.01	0.04
Ara+2, Ara+4, Ara+5, Ara-3, Ara-5, Ara-6	6.87	0.01	0.05
Ara+2, Ara+4, Ara+5, Ara-4, Ara-5, Ara-6	7.81	0.01	0.03
Ara+2, Ara+4, Ara-1, Ara-2, Ara-3, Ara-4	8.34	0.02	0.05
Ara+2, Ara+4, Ara-1, Ara-2, Ara-3, Ara-5	7.00	0.02	0.05
Ara+2, Ara+4, Ara-1, Ara-2, Ara-3, Ara-6	7.17	0.01	0.04
Ara+2, Ara+4, Ara-1, Ara-2, Ara-4, Ara-5	8.35	0.02	0.05
Ara+2, Ara+4, Ara-1, Ara-2, Ara-4, Ara-6	8.49	0.01	0.04
Ara+2, Ara+4, Ara-1, Ara-2, Ara-5, Ara-6	6.32	0.01	0.04
Ara+2, Ara+4, Ara-1, Ara-3, Ara-4, Ara-5	7.49	0.01	0.04
Ara+2, Ara+4, Ara-1, Ara-3, Ara-4, Ara-6	7.72	0.01	0.04
Ara+2, Ara+4, Ara-1, Ara-3, Ara-5, Ara-6	6.04	0.01	0.04
Ara+2, Ara+4, Ara-1, Ara-4, Ara-5, Ara-6	7.09	0.01	0.03
Ara+2, Ara+4, Ara-2, Ara-3, Ara-4, Ara-5	8.60	0.02	0.05
Ara+2, Ara+4, Ara-2, Ara-3, Ara-4, Ara-6	8.61	0.01	0.04
Ara+2, Ara+4, Ara-2, Ara-3, Ara-5, Ara-6	7.42	0.02	0.05
Ara+2, Ara+4, Ara-2, Ara-4, Ara-5, Ara-6	8.34	0.01	0.04
Ara+2, Ara+4, Ara-3, Ara-4, Ara-5, Ara-6	7.55	0.01	0.04
Ara+2, Ara+5, Ara-1, Ara-2, Ara-3, Ara-4	8.84	0.03	0.06
Ara+2, Ara+5, Ara-1, Ara-2, Ara-3, Ara-5	8.14	0.03	0.06
Ara+2, Ara+5, Ara-1, Ara-2, Ara-3, Ara-6	6.73	0.02	0.05
Ara+2, Ara+5, Ara-1, Ara-2, Ara-4, Ara-5	9.63	0.02	0.05
Ara+2, Ara+5, Ara-1, Ara-2, Ara-4, Ara-6	7.42	0.01	0.04
Ara+2, Ara+5, Ara-1, Ara-2, Ara-5, Ara-6	6.29	0.01	0.04
Ara+2, Ara+5, Ara-1, Ara-3, Ara-4, Ara-5	8.20	0.02	0.05
Ara+2, Ara+5, Ara-1, Ara-3, Ara-4, Ara-6	7.48	0.01	0.04
Ara+2, Ara+5, Ara-1, Ara-3, Ara-5, Ara-6	6.30	0.01	0.04
Ara+2, Ara+5, Ara-1, Ara-4, Ara-5, Ara-6	7.02	0.01	0.04
Ara+2, Ara+5, Ara-2, Ara-3, Ara-4, Ara-5	8.47	0.03	0.06
Ara+2, Ara+5, Ara-2, Ara-3, Ara-4, Ara-6	7.28	0.02	0.05
Ara+2, Ara+5, Ara-2, Ara-3, Ara-5, Ara-6	6.95	0.02	0.05
Ara+2, Ara+5, Ara-2, Ara-4, Ara-5, Ara-6	7.80	0.01	0.04
Ara+2, Ara+5, Ara-3, Ara-4, Ara-5, Ara-6	6.88	0.01	0.04
Ara+2, Ara-1, Ara-2, Ara-3, Ara-4, Ara-5	8.26	0.02	0.06
Ara+2, Ara-1, Ara-2, Ara-3, Ara-4, Ara-6	8.52	0.01	0.04
Ara+2, Ara-1, Ara-2, Ara-3, Ara-5, Ara-6	6.21	0.02	0.05
